Gene_ID	tumor_1	tumor_2	tumor_3	tumor_4	tumor_5	tumor_6	tumor_7
18720	1827	2366	1931	1609	1809	2427	2255
18722	0	0	0	0	0	0	0
18724	0	0	0	0	0	0	0
18725	55	6	0	20	4	16	0
18726	682	3	50	80	23	115	24
18727	0	0	0	0	0	0	0
18729	458	5	13	55	40	91	5
18730	0	0	0	0	0	0	0
18733	2706	79	173	462	230	1095	141
18736	0	0	1	0	0	0	1
18738	7127	6055	4784	3986	4086	5505	4231
18739	1232	274	430	536	561	717	608
18740	6	0	0	24	1	5	3
18741	876	935	662	816	722	1410	748
18742	0	1	0	0	2	2	2
18744	4464	5186	4278	3403	3283	6556	5024
18746	58400	150607	44467	53086	33596	63947	150042
18747	3954	5274	4294	3775	4095	5143	6370
18749	12691	8956	6877	7074	8589	10599	8126
18750	1419	922	975	648	814	2316	2105
18751	20696	2504	12156	5011	15225	2655	2365
18752	53	36	42	41	28	34	6
18753	3402	1685	1001	2132	1442	2312	1556
18754	5822	2457	2255	1271	2716	3370	1242
18755	1461	270	319	636	462	766	306
18759	3868	5708	4524	3011	4531	8554	6052
18760	445	953	499	552	1459	1241	2194
18761	113	435	50	125	246	646	181
18762	971	324	400	286	289	39	106
18763	10060	8286	6608	7864	12765	9917	5658
18764	4075	4140	2884	2330	3571	3597	2748
18766	6	20	1	6	7	20	14
18767	5450	6363	5056	3129	3992	4105	3411
18768	491	97	218	148	195	135	30
18769	1553	2025	1421	1081	936	1948	1512
18770	5	4	8	14	9	5	6
18771	3066	3318	2331	2275	3145	3082	3767
18772	16	26	2	22	73	78	4
18775	0	0	0	0	0	0	0
18776	0	0	0	0	0	0	0
18777	3931	5401	3987	4182	4176	5930	4531
18778	0	0	0	0	0	0	0
18779	641	33	68	142	127	424	132
18780	0	0	0	0	0	0	0
18781	0	0	5	1	1	6	0
18782	139	3	5	18	95	173	3
18783	1431	263	521	393	330	825	215
18784	2	1	2	3	6	9	1
18786	6349	9725	6489	5209	5900	8902	7166
18787	11798	721	8097	4339	946	1547	1428
18788	125	4	993	46	7	6	71
18789	16274	16209	9915	11879	12772	16342	21411
18791	2212	1250	1573	1169	1406	2645	1098
18792	5396	928	1115	1239	969	3435	687
18793	441	258	217	274	145	398	259
18795	3418	3020	7700	2302	2742	1357	1742
18796	836	34	121	184	321	289	59
18797	1292	1150	1615	1094	1855	1323	1132
18798	2255	1191	1628	1146	1161	975	1068
18799	661	1104	607	541	637	855	471
18802	3	6	5	13	4	60	6
18803	4339	9738	6237	6076	6311	5555	6537
18805	698	451	201	747	1171	1250	1399
18806	939	116	180	344	306	341	90
18807	4268	1809	2402	2108	2429	1346	1631
18810	16961	8330	2591	7553	5500	15515	5074
18811	0	0	0	0	0	0	0
18812	0	0	0	0	0	0	0
18813	8591	14243	10138	7556	10333	17365	12970
18814	0	0	0	0	0	0	0
18815	1	0	0	0	0	2	2
18816	1	5	6	0	3	2	1
18817	2163	1870	1856	1727	3380	2731	3670
18821	109	179	90	171	134	111	94
18822	4105	2797	1650	1728	1653	3117	2898
18823	61	242	81	839	1311	205	163
18824	662	915	429	414	423	654	948
18826	20456	3143	4922	5439	3724	7503	3022
18828	280	35	63	161	107	253	43
18829	0	0	0	0	0	0	0
18830	2904	604	508	1218	985	1579	523
18843	0	0	0	0	0	1	0
18844	7605	3137	3604	4784	4338	4956	3744
18845	6562	2273	5060	2363	2888	7019	5589
18846	1856	4268	3113	2474	3599	1947	1922
18854	2661	2440	1823	2283	3137	3535	2601
18857	0	0	4	0	1	23	0
18858	3754	1427	772	1083	892	4116	1749
18861	1527	2724	1810	932	1368	1395	1754
18933	5170	408	770	1463	1279	3058	874
18935	0	0	1	0	2	0	0
18938	1896	3570	4235	5742	5139	5648	6257
18946	0	0	0	0	0	20	0
18947	0	0	1	0	1	0	0
18948	0	0	1	0	0	0	0
18949	3297	5316	3324	4050	3847	4111	5289
18950	2153	861	798	878	1076	2310	1022
18951	1347	1033	1229	1186	792	555	639
18952	1928	2861	2256	622	2084	1283	1204
18968	4151	5821	3138	4565	4745	7041	5420
18969	1195	1743	2349	3323	3138	2231	2416
18970	1517	1867	1151	863	840	874	1025
18971	2737	1998	2603	2756	4526	3227	4414
18972	1682	3685	1893	1830	2493	2462	3860
18973	5375	8316	4364	4907	7219	5907	9521
18974	990	1324	435	749	841	1315	2018
18975	3099	2930	3078	2508	3467	3057	2799
18976	20	4	35	68	23	0	69
18979	1	1	3	1	2	4	0
18983	5094	6528	6110	4640	5130	5452	5542
18984	2215	3338	1584	1364	1523	1548	1866
18985	380	444	143	34	117	42	25
18986	2141	3128	1909	3008	2180	5463	2372
18987	627	27	160	239	196	72	53
18988	24	3	0	0	8	48	10
18991	2	2	3	70	120	240	16
18992	1154	5051	3884	5484	7700	9029	6657
18993	937	2097	2103	1292	2868	632	1583
18994	127	106	223	222	198	180	51
18996	1022	2726	1803	1121	1239	340	3787
18997	665	5	21	0	2	2	92
18998	0	2	0	0	1	0	2
18999	0	0	0	0	0	2	0
19009	3217	3216	2468	2634	3609	1896	2085
19011	29	11	8	16	19	30	9
19012	949	453	294	726	306	1369	554
19013	11	184	8	17	31	193	162
19014	6172	9173	6769	5901	6899	7134	7696
19015	666	613	532	535	852	1394	907
19016	314	128	66	224	94	378	58
19017	28	58	0	5	40	23	117
19018	475	600	303	541	465	697	620
19023	5	6	2	0	7	11	10
19024	309	481	90	140	226	162	540
19025	12929	6788	5675	5031	4724	5904	4672
19027	2770	2496	1632	1923	1694	4388	2713
19035	5462	10184	6296	5155	4886	5760	8374
19038	4693	10509	3343	3897	3662	7012	6279
19039	9479	1298	1293	3967	3997	7556	1145
19041	6	16	26	33	74	102	16
19042	8617	6604	4106	4928	5514	7489	9473
19043	5415	4120	3240	2900	4927	6248	3812
19044	670	1186	733	1021	863	1426	974
19045	10166	9487	10471	11240	10553	14749	32973
19046	17804	17800	16070	7358	15927	23115	18086
19047	868	1106	604	548	889	1369	1186
19049	11	1	1	6	1	1	1
19051	0	0	1	4	6	0	0
19052	14939	17955	14566	10217	13403	14549	18399
19053	4026	4745	2980	3032	3210	4528	3960
19054	220	380	352	254	322	232	290
19055	7632	4854	4669	3475	3827	4470	5044
19056	7298	7805	11621	3814	7511	8382	10858
19057	814	649	706	529	695	562	632
19058	7024	6497	6298	4730	6290	7249	7245
19059	4	2	7	7	14	17	13
19060	2825	1594	2606	1761	2131	1955	2260
19062	2337	1520	1382	1432	1473	1340	1160
19063	4298	2956	2494	2383	2485	4723	2993
19064	0	0	0	0	0	0	0
19065	0	4	1	0	5	1	1
19069	4234	7803	5279	4577	4972	5618	6549
19070	4312	4204	3257	1844	3112	6022	3491
19072	2568	3962	2740	2409	2387	2166	2953
19073	2412	499	1468	1157	761	1405	816
19074	0	1	1	0	0	0	0
19075	2965	3036	1973	2280	2414	4922	3302
19076	1863	2838	1511	1240	1955	2443	2689
19079	1602	1952	1426	1150	1402	1611	2009
19082	1720	2815	1613	1262	1492	2107	2409
19084	13202	12022	13294	8345	11215	14175	16941
19085	1529	1373	996	326	953	1161	877
19087	5400	6563	3817	3636	4210	7181	5801
19088	2190	3307	2424	1761	2319	2253	2400
19089	2609	4664	2490	2978	2975	3543	4126
19090	2090	3302	3043	2970	2783	2969	4475
19091	1158	32	149	422	376	257	118
19092	134	31	119	124	197	87	49
19094	700	1284	1185	648	1227	456	570
19099	8371	14018	12614	5373	9323	4768	14368
19106	3146	2163	822	1620	2161	7996	1382
19108	2909	3086	2281	2539	2263	2874	1145
19109	0	83	9	95	12	0	1
19110	0	0	0	0	0	0	0
19111	0	0	0	0	0	0	0
19112	0	0	0	0	0	0	0
19113	0	0	0	0	0	0	0
19114	0	0	0	0	0	0	0
19116	45	0	1	4	17	20	1
19118	274	307	238	556	363	575	581
19119	0	0	0	0	0	1	0
19120	0	0	0	0	0	1	0
19122	7067	5529	4325	3162	3819	4253	2461
19123	0	0	0	0	0	0	0
19124	253	106	37	153	99	498	80
19125	107	173	154	110	101	66	141
19126	1133	2616	972	1024	1916	6459	2994
19127	0	0	0	0	0	0	0
19128	5509	2703	1636	1939	1858	3207	1998
19130	1090	3210	2136	1894	3510	2592	1327
19131	0	0	0	0	0	0	0
19132	671	989	59	211	100	535	48
19133	5	1	0	1	1	3	0
19134	4440	13101	4595	5972	5805	5635	4903
19139	3534	6082	3960	3684	3455	6075	4451
19141	27250	8517	10069	10285	8338	13143	7168
19142	78	99	58	101	97	128	62
19143	26	30	55	10	98	269	699
19144	0	0	0	0	1	0	0
19146	1	5	1	1	3	0	1
19152	19	44	6	19	21	25	3
19153	262	170	105	183	193	524	155
19155	4856	6779	4771	4091	4688	5397	4954
19156	97096	27361	25568	35659	34786	50485	19198
19157	2124	1778	1256	1203	1213	2597	932
19158	3565	3014	3373	2892	3620	2481	2725
19159	3691	3181	2169	2040	2684	3280	2443
19164	4773	4623	2912	2904	3522	4403	4879
19165	1013	570	417	729	503	909	422
19166	3378	7079	2846	3857	4534	5348	3355
19167	1953	2244	1132	1269	1437	2548	2782
19170	9351	12456	6868	6494	9468	15836	9071
19171	2191	1688	401	757	1516	4540	778
19172	7897	12412	6608	5921	7325	14569	10336
19173	1199	2269	2376	1391	1640	3087	2500
19175	4978	8927	5037	5609	5005	7969	8293
19177	5853	10409	5754	5325	5605	9021	8725
19179	8158	10260	4273	5297	5297	11048	13078
19181	4558	7488	4030	2376	4521	8944	5864
19182	6158	9411	5034	4697	5645	9097	8458
19183	597	985	450	624	742	739	877
19184	4182	7363	3748	3388	4254	5174	4928
19185	4520	8060	4469	4187	4709	8187	6583
19186	3334	3007	1995	1497	2576	4895	2557
19188	1040	877	735	499	933	2147	921
19192	5495	7408	5879	4586	5318	5112	6696
19193	239	149	389	96	72	388	184
19194	0	0	0	0	0	0	0
19197	4	21	5	14	5	14	9
19200	534	69	51	132	110	297	84
19201	309	45	66	131	134	383	45
19202	0	0	0	0	0	0	0
19204	688	86	140	305	272	393	145
19205	13649	20821	13610	18670	20415	15821	26634
19206	1001	1123	1101	2314	2475	2214	2970
19207	1849	2361	4436	2342	4337	7464	5890
19208	1	0	0	0	2	3	0
19210	2858	2046	1957	1847	1934	2876	2081
19211	12012	4144	10658	5729	10744	9867	7214
19212	281	664	192	128	202	641	281
19213	0	0	0	0	0	0	0
19214	0	0	0	0	0	0	0
19215	18	117	14	50	84	22	33
19216	633	362	437	636	615	339	225
19217	107	11	16	38	16	68	14
19218	28	3	4	90	53	32	4
19219	874	66	98	312	207	298	58
19220	113	21	8	14	4	55	11
19221	11239	19706	11057	7081	7330	18992	12883
19222	270	38	29	116	71	108	76
19223	163	174	42	14	15	198	88
19224	1182	161	457	428	650	451	169
19225	759	103	1407	273	80	90	400
19226	0	0	0	0	0	0	0
19227	19	1	5	11	11	27	2
19228	328	623	32	113	148	325	88
19229	2150	191	454	711	657	893	257
19230	7332	5033	5525	2684	4765	5496	4314
19231	32081	45794	32013	30954	34319	48751	52782
19240	13250	10329	9461	9949	8881	6012	9198
19241	96579	41950	42733	35251	35555	46691	22763
19242	3983	4272	8570	2628	3289	2685	4545
19243	836	1981	1459	856	1111	1161	1184
19244	18698	16258	15329	11455	13932	24486	19178
19245	1211	894	274	631	469	1811	1299
19246	5507	3659	2659	3007	3304	3963	2921
19247	9179	9976	10485	6740	11782	11875	13430
19248	3099	3396	3295	2449	4353	4160	2991
19249	1093	1071	944	669	1588	1702	939
19250	753	674	255	761	654	3942	326
19252	1642	1469	1210	1161	1000	1898	1100
19253	1073	99	119	253	196	523	86
19255	2050	3099	1867	1348	1449	3381	2823
19256	0	13	18	3	22	5	19
19258	3103	4781	3652	4024	3294	5681	3438
19259	72	14	16	8	46	144	1
19260	491	47	36	154	144	206	47
19261	27716	3140	6503	7563	7845	6864	5479
19262	5404	4969	4273	3460	4432	4602	4872
19263	4766	878	1342	3636	2821	4567	1236
19264	11785	1031	1836	3464	3133	6041	1335
19265	107	15	26	59	92	75	30
19266	8632	10933	13327	13101	16240	15124	17047
19267	2033	230	341	959	865	640	292
19268	3216	11602	3614	5705	5940	10760	10621
19270	8230	9838	11227	12408	18366	11088	35053
19271	10719	1718	2093	2738	2640	5651	1043
19272	2276	3506	1535	1185	1846	1810	1580
19273	120	12	13	318	50	778	30
19274	4208	1189	898	1742	1458	3320	1819
19275	779	1175	1474	662	1007	171	712
19276	2445	1169	973	645	1940	645	1644
19277	2566	368	2335	986	915	752	515
19279	973	121	296	33	138	27	26
19280	42335	57401	37911	38867	65216	36704	27690
19281	32	50	25	291	664	713	1403
19283	569	324	1052	2081	6395	19	334
19285	4251	1847	602	1640	1030	3902	959
19286	587	564	120	135	207	504	274
19288	263	142	218	160	124	806	52
19289	51	145	77	120	255	35	45
19290	832	757	886	892	247	794	1174
19291	43974	51218	46798	20092	32453	39388	40646
19293	107	23308	1155	394	1537	11097	9590
19294	1803	148	842	549	378	1030	728
19296	544	737	487	318	743	673	351
19298	5173	6516	4774	7515	5174	8040	5405
19299	3088	4506	3228	3176	4063	7924	4027
19300	521	910	433	337	722	549	2317
19301	53	127	63	37	62	137	132
19302	2026	2419	1701	1436	1600	2784	1954
19303	3582	2015	1719	1735	1873	4324	4134
19305	2997	3980	3383	2981	2961	2397	4049
19309	25	34	34	84	48	11231	66
19317	32119	18898	20979	22082	35301	49573	31381
19324	11799	11699	9214	6946	8517	11204	8691
19325	15000	23915	11850	7510	9476	13984	10460
19326	2850	2297	1841	1917	2815	3021	2132
19328	5270	3569	3522	2865	4772	6059	3332
19329	8	1	2	8	8	50	52
19330	4127	3609	3345	2334	3973	4378	3158
19331	62	5	1	24	18	39	5
19332	171	54	90	78	68	315	223
19334	1614	1903	1245	1571	1529	2530	1935
19335	1256	1540	959	777	1249	1741	1181
19336	889	942	621	928	925	1042	750
19337	172	342	216	203	233	82	219
19338	1625	1900	988	1029	1166	2414	1198
19339	1954	1743	2448	663	1009	1023	691
19340	1703	2543	1213	957	1284	1065	997
19341	505	559	522	463	430	336	361
19342	861	509	642	596	732	592	656
19344	4550	3145	3434	2852	3538	6331	3027
19345	8764	6045	4306	5346	5207	7152	5168
19346	11967	7522	11865	6287	8308	7769	6793
19347	16026	10846	14568	10484	17377	16078	14993
19348	4097	9027	4081	3786	5512	7811	8232
19349	1567	1191	1130	1053	1182	1322	1635
19352	1514	2903	2216	1555	2049	2929	2980
19353	16534	21290	18457	8901	12437	15836	13859
19354	5447	292	906	1496	873	1330	494
19355	824	1024	799	724	794	803	896
19356	1099	1612	776	1122	802	1457	1389
19357	18114	22021	18962	14249	23781	27495	28607
19358	1083	1122	1260	1155	1300	1576	1373
19359	14774	21794	17046	12581	12524	19024	20004
19360	2224	3609	5452	2448	2778	3045	2738
19361	795	1184	549	845	1109	1561	1289
19362	3137	2708	2252	6207	2502	1614	4959
19363	247	435	211	206	246	340	646
19364	950	885	765	487	642	701	710
19365	626	668	681	589	669	421	767
19366	1030	1728	1145	1071	1486	1868	1773
19367	499	463	496	680	598	558	1427
19368	0	19	0	0	0	23	27
19369	0	2	0	0	0	1	4
19370	0	0	0	0	0	0	0
19373	301	226	107	4	50	147	6
19374	1	2	2	0	2	0	5
19376	918	1680	1102	996	1258	1407	2658
19377	3778	5621	7629	16359	22680	4984	14648
19378	1485	0	1158	488	1051	71	178
19383	7306	9509	6280	5819	6345	10220	11644
19384	9317	24009	10224	8136	11490	14048	17800
19385	3280	4970	6249	5595	5387	4968	8682
19386	23380	26323	20555	15802	24027	21559	21434
19387	7873	12214	6662	3690	7589	8145	10880
19395	148	23	49	75	56	64	39
19400	67	44	16	14	33	147	49
19401	1023	972	331	585	387	1134	2159
19411	652	195	84	361	238	335	125
19414	6688	4503	5494	4313	4705	5211	3009
19415	31	33	22	17	51	41	63
19416	8	159	30	51	71	552	504
19417	5	3	79	8	45	7	8
19418	33	4	4	20	86	142	9
19419	305	24	8	75	144	220	30
19428	25	23	19	11	33	19	20
19434	3	15	2	0	1	13	7
19645	6107	5749	7255	3577	6548	5739	7766
19646	18166	29522	17217	17266	19682	33591	29154
19647	4883	5363	4618	5237	6758	5974	4492
19649	180	81	228	3833	49	95	424
19650	2935	3557	1653	2499	3291	4334	4480
19651	2718	2458	2135	2411	2829	2908	2192
19652	5730	6985	3706	5593	6720	10709	9585
19653	174	193	337	419	330	268	174
19654	4364	6271	4533	3876	4356	4660	5302
19655	6449	8758	7956	8568	9568	7741	7952
19656	1836	2697	2199	2336	2122	2394	2660
19657	0	0	0	0	0	0	0
19659	1077	62	494	794	304	494	234
19660	0	0	0	0	0	1	0
19661	7	0	0	2	1	29	2
19662	42	247	177	176	435	331	640
19663	522	209	112	265	204	640	244
19664	4829	3945	3022	1947	2349	3617	5751
19668	0	0	0	3	13	1	0
19671	626	718	957	983	853	833	1035
19672	5814	7546	6713	3066	4336	8113	6959
19674	1	0	0	1	0	1	1
19679	1974	3123	3145	2621	4045	2246	2483
19682	163	554	246	465	439	571	192
19683	0	2	0	1	0	0	0
19684	15754	24739	16003	14329	19300	22730	25514
19687	4999	8705	6136	4561	6734	8913	9105
19691	1402	1679	1573	1288	1691	1587	1494
19692	0	0	0	8	0	0	1
19693	0	0	0	0	0	0	0
19694	1	0	0	0	0	0	0
19695	3	0	0	18	0	0	2
19696	270	190	152	116	136	267	126
19697	1858	1661	1764	1985	2083	1829	1650
19698	672	333	471	250	376	511	274
19699	30214	10880	17739	2373	9870	16833	13196
19700	147	18	71	55	23	100	44
19701	0	1	1	28	0	15	0
19702	0	0	0	2	0	0	0
19703	1047	354	330	327	313	884	496
19704	5690	6683	4413	4429	5498	6262	7004
19707	3625	3485	3136	2637	3185	2381	3587
19708	2500	2959	4001	4371	3502	3711	3903
19711	0	29	28	21	2	0	1
19712	1384	1428	569	869	974	2813	2121
19713	73	702	1152	57	87	169	51
19714	9814	7249	6200	6312	8643	8243	7374
19716	1055	5	138	546	73	1111	38
19718	2583	5275	2657	2040	2951	2954	4075
19719	930	1121	1022	785	973	615	791
19720	1899	4081	1500	2143	6609	2150	1831
19724	987	1167	843	836	1054	901	1092
19725	63	341	167	131	255	500	308
19726	2761	3010	4731	5442	6700	4935	5389
19727	561	753	792	769	680	669	755
19729	759	727	721	436	566	449	556
19730	7264	13099	10390	5828	8725	8250	9538
19731	3779	1248	839	1493	1374	3509	1199
19732	2714	3141	2821	2568	3847	2598	3006
19733	18	21	3	2	1	4	2
19734	599	631	359	226	490	3646	963
19735	2210	964	1137	879	790	1236	712
19736	2257	300	525	432	498	485	745
19737	3596	2286	674	3071	2557	2448	2978
19739	271	2633	1145	558	733	607	1866
19743	0	0	0	1	0	0	1
19744	3464	3368	2837	1505	2945	4167	3960
19746	5	14	2	1	1	13	1
19752	8	10	4	11	1	0	4
19762	0	1	7	3	11	0	0
19763	537	512	490	394	687	647	649
19765	7509	5749	3446	3873	5635	6599	4161
19766	2807	3068	886	1631	1525	2362	1263
19769	1634	1453	800	877	883	1309	949
19771	33	44	410	278	473	548	121
19773	2	3	1	5	3	28	12
19775	18281	9167	6874	3674	5124	8612	6287
19777	3338	2199	3333	3013	3999	3108	2477
19782	174571	368015	178737	181973	209516	181137	281822
19783	0	1	0	1	0	0	0
19784	27	21	9	40	15	21	21
19785	17068	12871	12915	13176	12008	13197	13436
19799	0	0	0	0	0	0	0
19819	658	762	416	545	558	716	555
19820	18214	22085	17423	17355	17483	25580	18580
19821	4953	6089	5892	3511	5741	7495	6810
19822	6361	7722	5395	3314	5253	9429	8411
19823	3242	4357	3017	2804	2732	4296	5764
19824	2	9	30	15	73	46	117
19826	4728	5371	2415	2185	2839	5596	5150
19862	0	0	0	0	0	0	0
19866	0	0	0	0	0	0	0
19870	0	0	0	0	0	0	0
19871	0	0	0	0	0	0	0
19876	5084	5417	7435	6188	9214	5692	5418
19877	5904	6765	5433	4560	6368	7368	6864
19878	11016	13261	7402	6291	6974	12218	7013
19879	0	0	0	2	21	2	1
19881	170	119	106	132	145	156	88
19882	121	12	22	33	16	88	20
19883	2662	1549	1660	1496	2072	2423	2831
19885	34	516	22	8	15	551	273
19886	0	0	0	0	0	0	0
19888	2	0	0	0	1	4	0
19889	4355	2994	2662	2517	2961	4355	2466
19891	2302	3382	1894	2252	2764	4332	4141
19892	1	1	0	0	3	6	0
19893	1103	1388	1140	1041	1159	1624	1066
19894	847	270	540	85	1022	1978	3599
19895	1173	1280	1013	1265	1002	831	1487
19896	261	441	288	249	392	322	352
19899	4353	4534	4861	3872	4636	3829	4417
19921	2650	4448	2672	2278	2824	3205	3758
19933	1639	13746	5281	3648	4927	5835	3686
19934	12072	23679	15570	12542	12861	23572	19869
19935	48	30	9	8	46	252	34
19941	18	58	22	32	15	33	35
19942	64	110	61	59	49	67	76
19943	26	20	16	21	17	19	31
19944	1674	9293	2846	2599	2387	1593	9652
19946	213	398	152	387	230	311	274
19951	36701	50921	44493	32561	35729	27307	57612
19981	1815	2656	1908	1687	1517	1862	2090
19982	55	139	86	100	79	103	98
19988	6167	9185	5921	4073	5974	6276	8387
19989	23304	46020	27076	25536	22744	32668	29085
20005	734	1249	674	603	719	929	850
20014	14636	18206	10702	9463	11291	17017	17013
20016	2559	3809	1912	2066	2930	3199	2850
20017	4810	5921	3615	2616	5066	6526	5318
20018	2007	5587	2400	1476	1796	3043	2729
20019	7226	10336	7182	7046	9298	7230	12122
20020	11090	12284	8461	8277	12753	13682	11364
20021	1066	1738	1005	1130	1094	1376	1396
20022	1594	3404	1376	968	1363	1835	2230
20024	6297	9339	7886	5151	7357	8633	9850
20028	0	0	0	2	0	0	0
20042	25	67	37	20	26	23	40
20044	16961	30555	18813	14201	16424	24993	24352
20054	17036	24118	19358	14857	17324	13817	23494
20055	375	451	342	284	474	344	396
20068	2812	2970	3053	2424	2575	2271	2646
20084	5369	11112	7273	5518	8295	7573	8632
20085	5443	5330	6296	5856	7113	5565	5290
20088	16158	24166	25739	12888	14677	20040	25716
20090	32	56	30	37	51	51	64
20091	15368	28188	18693	14126	15179	18152	11256
20102	17305	30390	20894	18093	17611	27027	20702
20103	21489	21003	25552	20850	25134	20500	23975
20104	558	1139	900	622	665	956	610
20111	2804	625	545	788	573	2339	607
20112	2661	2051	1933	1742	2547	2963	1628
20115	1657	1900	1748	1781	1562	1290	2259
20116	7402	14599	10290	7253	8340	12723	10831
20128	3947	374	477	1406	1684	3533	430
20129	0	0	0	0	1	1	0
20130	541	123	203	224	234	436	136
20132	3	16	34	19	18	29	26
20133	11845	9647	10478	8578	13266	10714	13711
20135	9115	7778	3342	5685	8180	9922	13786
20147	37	29	24	32	16	45	18
20148	3087	814	1295	963	625	2006	3598
20163	3060	3094	1760	1744	2013	2612	2528
20166	479	1322	722	784	1046	853	2777
20167	2374	1596	3194	1968	2665	2258	2361
20168	6917	5739	12945	8792	10550	6928	7102
20170	423	263	189	141	189	322	160
20174	3502	3946	3955	3050	4092	2585	4292
20181	6786	5021	3496	3926	7949	4943	5247
20182	2686	2440	2008	2063	3248	2953	2066
20183	0	0	0	13	14	184	1
20184	751	762	609	788	845	1052	716
20185	18585	21438	18071	17151	19523	18146	19322
20186	20	6	12	0	8	23	25
20187	6848	9436	10569	6815	6676	7439	10324
20190	86	205	38	296	30	12608	211
20191	2493	1560	2426	137	944	321	107
20192	1	8	7	12	43	11	5
20193	500	96	106	396	320	298	77
20194	2308	218	366	823	362	2254	270
20195	511	67	96	192	74	194	97
20196	712	416	130	263	246	492	237
20197	0	1	0	2	63	2	0
20198	1493	145	115	393	323	750	161
20199	2	0	0	0	0	0	0
20200	7227	799	1835	2189	1050	3091	1013
20201	47	1	36	111	26	62	202
20202	79	2	110	201	19	110	433
20203	35	762	546	1951	8376	8473	24977
20204	517	26	67	142	56	58	62
20208	1	0	24	1	10	11	7
20209	4	0	31	0	7	4	1
20210	610	29	27	154	81	1518	424
20211	0	0	0	0	0	0	0
20215	8	18	16	36	28	63	13
20216	7	11	0	3	6	9	8
20218	12458	16639	11452	9782	14558	16762	13494
20219	0	0	0	0	0	0	0
20220	1024	1539	1735	737	1193	1674	1635
20222	1748	2066	1444	1746	2083	1773	2299
20224	10362	9515	8351	6399	7939	9161	9218
20226	6946	13204	8778	5607	7994	10961	11079
20227	1434	2036	2489	2974	2410	2152	2256
20229	4772	2140	2396	2919	2441	2802	1552
20230	6051	5192	5959	3718	10827	2258	4977
20231	0	1	0	0	0	1	8
20234	0	0	0	0	0	0	0
20238	2937	844	645	949	1011	1538	429
20239	2987	3987	3242	2579	3551	3123	3485
20248	0	0	0	0	0	0	0
20249	1128	3140	1446	1265	9711	18728	6253
20250	19906	32647	32534	15402	42272	26931	50692
20254	872	989	5895	1103	297	9	489
20255	6379	8890	8439	4320	5689	2573	5510
20256	1120	67	172	381	87	124	71
20257	4798	4623	7482	1856	2691	910	196
20259	11	13	2	9	20	51	3
20262	5444	6780	7292	4129	4689	1267	4225
20264	0	0	0	0	0	2	0
20265	481	354	292	252	709	287	705
20266	1121	170	113	182	204	1111	101
20269	2213	755	647	610	1066	25	436
20271	36	45	60	26	127	281	180
20272	1297	48	87	1603	279	2232	96
20273	3802	2408	5075	2351	5513	2859	1705
20274	160	1	29	1	18	0	39
20276	549	443	217	39	88	41	41
20277	70	32	75	72	277	89	51
20278	33	1	5	3	13	12	3
20280	2820	2379	1586	1547	1528	2675	1950
20284	0	10	22	68	171	1	0
20286	10661	10370	8570	5238	10059	11324	12581
20287	51	101	39	6	9	1140	8
20288	7849	1342	2597	2411	1114	3222	1020
20289	19	25	16	15	77	28	21
20290	19	0	0	10	20	27	8
20292	610	23	232	410	129	1470	116
20293	1329	55	200	198	177	662	89
20295	7	3	21	22	51	15	0
20296	1765	448	244	569	282	830	323
20297	2	0	3	14	1	0	0
20299	14	2	4	26	53	57	6
20300	106	321	206	164	161	319	205
20301	74	39	65	18	30	29	9
20302	122	18	136	55	51	70	101
20303	126	27	50	44	34	92	51
20304	144	117	25	102	160	145	28
20305	1309	249	389	526	115	8207	152
20306	1967	93	254	336	201	858	132
20307	8825	119	248	1010	738	7391	141
20308	778	193	221	344	75	2145	94
20309	0	0	0	0	0	0	0
20310	22	5	138	9	8	5	248
20311	513	0	41	112	29	3	91
20312	2009	182	890	690	499	551	100
20315	3361	353	526	2320	669	3091	1263
20316	1384	1589	1156	855	1064	1279	1640
20317	13126	335	2279	3323	1410	2023	694
20318	6915	7016	4750	4363	4920	8906	6046
20319	3828	2741	2272	1862	1137	1451	3257
20320	6901	3971	3765	3415	4068	6354	4620
20321	483	687	312	223	256	523	526
20322	1167	2502	690	658	518	988	926
20324	15174	18889	15437	8481	12495	11028	18481
20333	2670	3379	2450	2010	1872	3609	2962
20334	10808	9209	5927	6136	5557	11451	10842
20335	86	180	128	102	145	151	151
20336	6953	5395	6999	5342	7730	4493	7618
20338	9674	6119	4930	5766	8542	8514	11660
20339	2	6	0	46	18	15	8
20340	7565	6779	7505	5440	5903	9170	6270
20341	584	634	218	225	232	518	1279
20342	63	22	14	15	15	36	63
20343	80	6	10	34	48	285	46
20344	71	0	55	180	150	171	12
20345	2159	124	286	665	598	877	240
20346	302	138	136	171	138	76	244
20347	193	34	17	90	38	186	39
20348	734	22	105	435	70	2303	1424
20349	73	25	128	714	4666	1782	692
20350	2161	1353	393	3068	1220	2056	3077
20351	741	92	177	235	336	873	434
20352	1172	942	1388	1296	1911	1673	955
20353	1998	1563	1457	1264	1602	1777	1576
20354	2498	563	866	1756	2175	2606	1259
20355	2588	879	1249	301	634	705	165
20356	398	275	96	422	724	1754	326
20357	86	81	25	165	382	314	2378
20358	9438	9904	9299	4082	7215	5438	7416
20359	889	1021	593	472	814	848	846
20360	1075	2702	1100	996	1128	1244	1384
20361	9407	21747	11573	16477	24305	12437	26240
20362	7379	9383	11135	10072	20080	28603	27813
