"","symbol","chromosome","length","num_transcript","b_cell, Mean_Control","b_cell, Mean_SLE","b_cell, LogFC","b_cell, Pvalue","b_cell, FDR","t_cell, Mean_Control","t_cell, Mean_SLE","t_cell, LogFC","t_cell, Pvalue","t_cell, FDR"
"246","ALOX15","chr17","2684","1",1,0,-3.07198714380188,0.396037421374182,0.849039660567284,0,0,0,1,1
"247","ALOX15B","chr17","2613","3",3.66666666666667,0,-4.77274572665128,0.0233949831426793,0.132630462289021,0.333333333333333,0.333333333333333,-0.0654737463020428,1,1
"248","ALPI","chr2","2236","2",0,0,0,1,1,0,0,0,1,1
"249","ALPL","chr1","2308.66666666667","6",10.3333333333333,37.6666666666667,2.14829527084694,0.00830142158052872,0.0631961671645614,0,9,6.37014096368518,0.00190509079056041,0.0379932226851074
"250","ALPP","chr2","2424","2",0.333333333333333,0.666666666666667,1.05543894749636,0.999999999999997,1,0,0.333333333333333,1.88729897765149,0.999999999999998,1
"251","ALPPL2","chr2","2494","1",0,0,0,1,1,0,0,0,1,1
"257","ALX3","chr1","1478","1",0,1,3.31086984915621,0.30612131552578,0.734144795266948,0.333333333333333,0,-1.94557422002039,1,1
"258","AMBN","chr4","2003","1",0.333333333333333,0.333333333333333,0.285349867204027,1,1,0,0.333333333333333,1.88734616711386,1,1
"259","AMBP","chr9","1434","1",0,0,0,1,1,0,0,0,1,1
"262","AMD1","chr6","3223.8","5",861,495,-0.404853429301126,0.228238713721331,0.613055417520138,383.333333333333,423,-0.0102172082834915,0.979193897515552,1
"265","AMELX","chrX","791","3",0.333333333333333,0,-1.74778324696174,1,1,0,0,0,1,1
"267","AMFR","chr16","3487.33333333333","3",228,252.666666666667,0.526065065108242,0.138233678784838,0.445009568775867,76.3333333333333,143.333333333333,0.707046753177028,0.0944546196068685,0.429829469591522
"268","AMH","chr19","2018","1",0.333333333333333,0,-1.74776054259285,1,1,0.333333333333333,0.666666666666667,0.71461019490505,1,1
"269","AMHR2","chr12","1598","13",0,0,0,1,1,0.333333333333333,0,-1.985113004272,1,1
"270","AMPD1","chr1","2401","2",0.333333333333333,0,-1.77023933797292,1,1,4,0.333333333333333,-3.23244343055745,0.0213170729193103,0.176579651648809
"271","AMPD2","chr1","3470","7",187.333333333333,55.6666666666667,-1.36751256508576,0.00184998889120791,0.0205503300602341,157,91.3333333333333,-0.845315520868305,0.048179357212624,0.290201388103146
"272","AMPD3","chr11","4294","5",238,242.333333333333,0.344689916660068,0.491295886782622,0.962572644991175,68.6666666666667,75.6666666666667,0.0134404823947383,0.986920193483501,1
"273","AMPH","chr7","3363.4","5",4.66666666666667,0.333333333333333,-3.11502037902574,0.017072856505095,0.106206767331348,3,2,-0.649910706973931,0.637539171917251,1
"274","BIN1","chr2","2336.78571428571","28",131.666666666667,60,-0.801821742625967,0.0370102920416451,0.183529408990659,64,72.3333333333333,-0.0442558932259957,0.922870027839648,1
"275","AMT","chr3","2089.8","5",32.3333333333333,35,0.495852956598446,0.338901373237884,0.775126560982018,63,35.6666666666667,-0.99262095721925,0.0446368519380275,0.277084240677988
"277","AMY1B","chr1","1719.33333333333","3",0,0,0,1,1,0.333333333333333,0,-1.89597754456989,1,1
"278","AMY1C","chr1","1726.66666666667","3",0,0,0,1,1,0,0,0,1,1
"279","AMY2A","chr1","1632","1",0,0.333333333333333,1.98314207285324,1,1,0.333333333333333,1.33333333333333,1.32049744011368,0.719694105946156,1
"280","AMY2B","chr1","2242","1",69,82.3333333333333,0.630613168161321,0.0985522480290098,0.358254348780755,121.666666666667,97.6666666666667,-0.436670302505503,0.283622804189362,0.798591568842705
"283","ANG","chr14","982","2",3.33333333333333,0,-4.6271937238802,0.0126212501544747,0.0855085105079867,1.33333333333333,0.333333333333333,-1.73257642565863,0.536598667757786,1
"284","ANGPT1","chr8","4336.5","2",3.66666666666667,2.66666666666667,-0.0753692803844871,1,1,1.33333333333333,2.66666666666667,0.98393431763127,0.484350200694021,1
"285","ANGPT2","chr8","5217","3",38,53.3333333333333,0.798083709926434,0.113344279697604,0.391357281472203,46.6666666666667,32.6666666666667,-0.700575094951303,0.167770202784875,0.592106181257146
"286","ANK1","chr8","6571.66666666667","9",22.6666666666667,37.6666666666667,1.12373359731137,0.0270275300152993,0.146479897185851,22,20.6666666666667,-0.0680140055983929,0.957583124814479,1
"287","ANK2","chr4","11486.5714285714","14",8,8.33333333333333,0.467669081093298,0.673679244375444,1,4,4.66666666666667,0.220406933077514,0.918281232436377,1
"288","ANK3","chr10","11364.4285714286","28",196.333333333333,86,-0.876158933068657,0.0664228741912385,0.275193541189487,602,410,-0.772432664838685,0.0539832729776276,0.311736657254429
"290","ANPEP","chr15","3671","2",573,160.333333333333,-1.46402527708015,0.00238267782761326,0.0251130789874165,148,189.333333333333,0.298099398750279,0.723857721330858,1
"291","SLC25A4","chr4","4420","1",46.6666666666667,73,1.00062154869069,0.0164860008491593,0.103720522238885,84.3333333333333,42.3333333333333,-1.22592393022791,0.0141899674979852,0.135944379038899
"292","SLC25A5","chrX","1351","1",777,323.333333333333,-0.894184862527111,0.00412969784970392,0.0374975920243112,199,278.333333333333,0.360923347880496,0.322617065183119,0.8355538456798
"293","SLC25A6","chrX","1484","1",1218.33333333333,750.666666666667,-0.318620142920945,0.318686655637435,0.745824200522363,330.333333333333,597.333333333333,0.614522149393901,0.171668748782196,0.598423475383354
"301","ANXA1","chr9","1399","1",1482.66666666667,288,-1.97420649939776,1.80580779920475e-05,0.000561828330255254,618.666666666667,749.666666666667,0.223873210380221,0.611240936819311,1
"302","ANXA2","chr15","1618.5","4",1772.33333333333,241.333333333333,-2.51196335244487,1.33646568211023e-09,2.63578214864994e-07,429.666666666667,383,-0.162490220956845,0.751111228671539,1
"303","ANXA2P1","chr4","1343","1",0.333333333333333,0.333333333333333,0.237993169191962,1,1,0.666666666666667,0.333333333333333,-0.84425706503744,1,1
"304","ANXA2P2","chr9","1310","1",10.6666666666667,1.66666666666667,-2.26913513841027,0.0206304403111684,0.121509598319312,2.66666666666667,1.33333333333333,-0.935918326464325,0.571416454195524,1
"305","ANXA2P3","chr10","1350","1",0.333333333333333,0,-1.74776422189298,0.999999999999994,1,0,0,0,1,1
"306","ANXA3","chr4","1562.5","2",22.3333333333333,5.66666666666667,-1.57401422589084,0.149503297856471,0.468801324344743,1.66666666666667,5.66666666666667,1.74332900875508,0.176340426342319,0.608661664500095
"307","ANXA4","chr2","3388","2",171.333333333333,29.3333333333333,-2.16452723657881,1.11645240913182e-06,6.09907992143561e-05,35.6666666666667,25,-0.548132995782758,0.454813871063462,0.995252236464069
"308","ANXA5","chr4","1599","1",1850.66666666667,319,-2.16132703016322,4.47905530371869e-06,0.000188834375050981,413,320.333333333333,-0.426879655953742,0.402494002495426,0.933324075933993
"309","ANXA6","chr5","2812","3",261.333333333333,90.6666666666667,-1.1802024543773,0.00166971509884767,0.0190543571920443,134.666666666667,77.6666666666667,-0.874408904334145,0.0414401806666767,0.26465309672747
"310","ANXA7","chr10","2120.25","4",358.666666666667,506.333333333333,0.857090375665824,0.00719868367528411,0.0567996045389364,131.666666666667,490.666666666667,1.7302665852317,3.12982608847617e-06,0.000323721389915633
"311","ANXA11","chr10","2538.1","10",306.666666666667,149.333333333333,-0.651257696094532,0.0842234091136886,0.322376180410158,96,148.333333333333,0.56069932869076,0.17066165392556,0.596757616120103
"313","AOAH","chr7","2447.66666666667","3",518.333333333333,55,-2.882625870931,5.07756052101598e-07,3.30994365392392e-05,201.333333333333,133,-0.708927893194763,0.119745468179887,0.488487070016287
"314","AOC2","chr17","2624.5","2",12.3333333333333,9,-0.0643833685999401,0.941053404259114,1,15,6.66666666666667,-1.2715512956462,0.0567545631647316,0.3211114452475
"316","AOX1","chr2","4934","1",0,0,0,1,1,0,0,0,1,1
"317","APAF1","chr12","6211","6",394.666666666667,97.6666666666667,-1.6817976527909,1.45590049307456e-06,7.5460392594279e-05,93.6666666666667,70.6666666666667,-0.68457200206275,0.142599800210539,0.538651431603485
"318","NUDT2","chr9","967","4",15,8.66666666666667,-0.403632295914438,0.565159332410746,1,7,19.6666666666667,1.43793685332944,0.0323042228560877,0.22802058668695
"319","APOF","chr12","1689","1",10.3333333333333,0.666666666666667,-3.31461786104878,0.0430576546155085,0.203829664777179,3,2.66666666666667,-0.358162912355956,0.882497738513967,1
"320","APBA1","chr9","6498.25","4",14,0.666666666666667,-3.84859708822096,0.000415898682460193,0.00651002277212092,1.66666666666667,1,-0.793469473508247,0.785952672393795,1
"321","APBA2","chr15","3683.75","4",26,3.66666666666667,-2.4243748432194,0.000509209992540665,0.00762802035267728,78.6666666666667,123.666666666667,0.361019646104991,0.463428075733418,1
"322","APBB1","chr11","2581.88235294118","17",24.6666666666667,16.6666666666667,-0.171336672608984,0.79568642064826,1,44.3333333333333,57.6666666666667,0.0484763718566957,0.970205895138807,1
"323","APBB2","chr4","7165","16",56.3333333333333,141.333333333333,1.69993159632036,7.86335142306408e-06,0.000295154700512173,4.66666666666667,8.33333333333333,0.864853584587544,0.347740235221252,0.867375214798391
"324","APC","chr5","10790.6666666667","3",545.333333333333,474.333333333333,0.147746472519082,0.642183429688822,1,418.666666666667,431.666666666667,-0.0546408681860169,0.88534096238594,1
"325","APCS","chr1","931","1",0,0,0,1,1,0,0,0,1,1
"326","AIRE","chr21","1940","2",0.333333333333333,0,-1.74776789584619,0.999999999999998,1,0.333333333333333,0,-1.94561057815582,1,1
"327","APEH","chr3","2554.66666666667","3",57,21.3333333333333,-1.07988230540998,0.0188840649736639,0.114415506396018,37.3333333333333,33.6666666666667,-0.410259015659464,0.461852235311182,1
"328","APEX1","chr14","1522","6",612.666666666667,384.666666666667,-0.298895688097238,0.3659064736201,0.811865916801933,235.666666666667,451.666666666667,0.700756455182436,0.0721369573716996,0.369122970966181
"329","BIRC2","chr11","3420.66666666667","3",1113,812.333333333333,-0.0736879101938919,0.830429309976623,1,1528.33333333333,1087,-0.568281700071641,0.178759592163171,0.614035900933035
"330","BIRC3","chr11","5631","2",13010,6947,-0.533492567554428,0.121538229588283,0.409681007963284,6625,4062.66666666667,-0.805659218260479,0.0415396307496498,0.265167314823812
"331","XIAP","chrX","8235.5","4",244.333333333333,172.333333333333,-0.170821012514807,0.637742460738709,1,90.3333333333333,138.333333333333,0.398771463346097,0.33913327578324,0.856039701545255
"332","BIRC5","chr17","2581.5","4",3,1,-1.13023155289356,0.561509198891795,1,0.666666666666667,5,2.76039957448053,0.0401396825688126,0.259048999650972
"333","APLP1","chr19","2448.5","2",4,0.333333333333333,-2.87583749770047,0.0243801276563526,0.136388060292942,1.33333333333333,0,-3.62505604054652,0.165646231788118,0.588231678048383
"334","APLP2","chr11","3514.14285714286","7",2667,1210.33333333333,-0.783372479743989,0.0697648901583837,0.284138698593963,1105.33333333333,751.666666666667,-0.549582137210138,0.257145461869632,0.756642962274635
"335","APOA1","chr11","918","3",2,0.333333333333333,-1.93753948834175,0.279864551270587,0.700022338474754,0.333333333333333,0,-1.94564687479071,1,1
"336","APOA2","chr1","473","1",5,0.333333333333333,-3.17541685807678,0.0167922102245534,0.104965972695623,1.66666666666667,1,-0.829909858753404,0.790585932564799,1
"337","APOA4","chr11","1460","1",0.666666666666667,0,-2.50464617073718,0.592050877254211,1,0,0,0,1,1
"338","APOB","chr2","14121","1",0.666666666666667,0,-2.50465922470757,0.591937800025453,1,0.666666666666667,0.666666666666667,-0.0985295803897119,1,1
"339","APOBEC1","chr12","845","3",0,0,0,1,1,0,0,0,1,1
"341","APOC1","chr19","542","2",0,0,0,1,1,0,0.333333333333333,1.89986118295446,1,1
"342","APOC1P1","chr19","774.666666666667","3",0,0,0,1,1,0,0,0,1,1
"343","AQP8","chr16","1308","1",1,0.666666666666667,-0.232793867402948,0.999999999999998,1,1.33333333333333,1,-0.400699081557703,1,1
"344","APOC2","chr19","729","1",0,0,0,1,1,0,0,0,1,1
"345","APOC3","chr11","533","1",0,0,0,1,1,0,0,0,1,1
"346","APOC4","chr19","615","1",0,0,0,1,1,0,0,0,1,1
"347","APOD","chr3","1130","1",1.33333333333333,0.666666666666667,-0.520916191900933,0.999999999999996,1,2.33333333333333,0.333333333333333,-2.57158657944952,0.11094605978295,0.46761049247168
"348","APOE","chr19","1208.5","2",0.666666666666667,2.33333333333333,1.9998601636454,0.214893694192743,0.589422083528148,2.33333333333333,1.66666666666667,-0.554505551624532,0.657711249123457,1
"350","APOH","chr17","1201","1",0,0,0,1,1,0,0,0,1,1
"351","APP","chr21","3462.9","10",517.666666666667,200.666666666667,-1.01380826218368,0.00528331485684164,0.0449884022496958,127,170,0.362334002787894,0.360060352390442,0.883801763614637
"353","APRT","chr16","740","2",61.6666666666667,42.3333333333333,-0.164209886031034,0.711490745730236,1,21.6666666666667,60,1.24367423633507,0.0163662370220925,0.148721713225792
"354","KLK3","chr19","1840.6","5",0,0,0,1,1,0,0.666666666666667,2.73001918924767,0.601139800478856,1
"355","FAS","chr10","3143.375","8",165.333333333333,129.666666666667,0.0391387300545511,0.915130020725472,1,98.3333333333333,211,1.00691295215587,0.009722032557554,0.107141339751335
"356","FASLG","chr1","1860","1",23,2.66666666666667,-2.73497742780472,0.000358869797056205,0.00581184267021017,12,17.6666666666667,0.624520704519377,0.40613356371665,0.938490745190536
"357","SHROOM2","chrX","7492","2",5.33333333333333,0.666666666666667,-2.47518288355927,0.0444621128048774,0.208992585173724,1.33333333333333,0,-3.68010804595851,0.217511862185299,0.683188030587031
"358","AQP1","chr7","2597.5","4",0.333333333333333,0,-1.7478166614966,1,1,1,0.333333333333333,-1.37850743910004,0.727619564836146,1
"359","AQP2","chr12","4179","1",0,0,0,1,1,0.333333333333333,0,-1.98523257743795,1,1
"360","AQP3","chr9","1871","1",44,6.66666666666667,-2.37183797331053,0.00253440338869065,0.0262679249357877,94.3333333333333,125.333333333333,0.101698596006084,0.867628977432116,1
"361","AQP4","chr18","5163","2",0,0,0,1,1,0,0.333333333333333,1.8872924380251,0.999999999999997,1
"362","AQP5","chr12","1467","2",0.333333333333333,0,-1.74777156446555,0.999999999999993,1,0,0,0,1,1
"363","AQP6","chr12","3141","3",0.333333333333333,0,-1.74777522173539,1,1,1.33333333333333,0.333333333333333,-1.75710371476618,0.554207916434162,1
"366","AQP9","chr15","3021","1",1969,243.666666666667,-2.63171816848725,0.000264661969138968,0.00457934077754801,259,261.333333333333,0.0212583474451745,0.979538353109443,1
"367","AR","chrX","9381.5","2",7,1,-2.30622985609192,0.0324507817682912,0.167411791911255,1,1.33333333333333,0.324286120948834,1,1
"368","ABCC6","chr16","2917.5","2",2.66666666666667,0.666666666666667,-1.49896745256883,0.26225938999425,0.670918950583956,3.33333333333333,0,-4.89901505139404,0.00807734284145485,0.0947459287330329
"369","ARAF","chrX","2202.75","4",200.333333333333,199.333333333333,0.354323997005911,0.287949602756445,0.707680387685783,140.333333333333,138,-0.163129658552922,0.665829362136469,1
"372","ARCN1","chr11","3098.66666666667","3",1465.66666666667,1089.66666666667,-0.0648935915971266,0.829487024883965,1,490.666666666667,1201,1.1336950806068,0.00182141169387915,0.0368820001067983
"373","TRIM23","chr5","3087.75","4",99,123.666666666667,0.683358940001056,0.0675126010245296,0.278045959740334,146.333333333333,172.333333333333,0.0337565319416415,0.942581946864353,1
"374","AREG","chr4","1238","1",472,112,-1.68576655605077,6.64234850921015e-05,0.00157278842430233,71.3333333333333,95,0.202263365540699,0.649118188312961,1
"375","ARF1","chr1","1963.25","4",1996,1242.33333333333,-0.294150532381267,0.366529357274904,0.812523452324401,490,938.333333333333,0.76643785103742,0.0351425107115508,0.240293327897909
"377","ARF3","chr12","2717.33333333333","3",426,167.666666666667,-1.02196432398453,0.00822362760950974,0.0628300268314218,187.333333333333,186.333333333333,-0.109010440584411,0.779246243714806,1
"378","ARF4","chr3","1740","1",968.333333333333,272.333333333333,-1.45552675190688,1.60853722492768e-05,0.000514908917448652,269.666666666667,268,-0.127283298335845,0.734031712486484,1
"379","ARL4D","chr17","1585","1",36,1.66666666666667,-3.98426325663709,5.76293809996979e-07,3.65436227418248e-05,28,2,-3.97077489164063,4.1802074462044e-06,0.000397068521175791
"381","ARF5","chr7","1096","1",19.6666666666667,19.6666666666667,0.357157591318068,0.50457504153346,0.978865485709126,10.3333333333333,9.66666666666667,-0.297737838300983,0.739304328905396,1
"382","ARF6","chr14","3939","1",755,582.333333333333,-0.0276632589313193,0.932799311499703,1,226.666666666667,422.333333333333,0.806006489762076,0.0370012938871934,0.247470013048643
"383","ARG1","chr6","1484","2",45.6666666666667,14.6666666666667,-1.31645204249031,0.139397159744923,0.447146892017069,13.3333333333333,17.6666666666667,0.324772324782219,0.678348168531028,1
"384","ARG2","chr14","1981","1",172.666666666667,97.3333333333333,-0.467162088475841,0.193388575899194,0.554597324687719,100.333333333333,87.6666666666667,-0.375808836340761,0.389737076790213,0.92352726311596
"387","RHOA","chr3","1922","1",4834.33333333333,3296.33333333333,-0.179280928977249,0.577734436035181,1,942,2027.66666666667,1.0057021606245,0.00655035784663935,0.0834829834649457
"388","RHOB","chr2","2367","1",427.333333333333,193.333333333333,-0.733214769200961,0.087507095087187,0.331130980410949,83.6666666666667,84.3333333333333,0.126361110117981,0.843092682039826,1
"389","RHOC","chr1","1340","3",85,15,-2.12772876199546,0.000330700728518251,0.00543891685800476,15,24,0.511830964863025,0.397076787020346,0.931377029155968
