"","Mean","SD","Range","pANOVA","Mean_Breast","Mean_CNS","Mean_Colon","Mean_Blood","Mean_Skin","Mean_Lung","Mean_Ovary","Mean_Prostate","Mean_Kidney"
"590_BCHE",3.10066666666667,0.745255880676976,2.65,7.1651336973536e-09,2.666,2.93833333333333,2.64285714285714,3.10333333333333,4.333,2.9,2.63142857142857,3.65,2.85125
"595_CCND1",8.00166666666667,1.21932485718312,5.1,1.52045932085674e-06,7.806,8.04166666666667,7.78428571428571,5.49333333333333,8.427,8.72222222222222,8.37,8.54,8.36625
"597_BCL2A1",3.238,1.17168544399127,4.84,2.95158895688616e-12,2.76,2.64333333333333,2.73857142857143,3.16333333333333,5.442,2.84555555555556,2.72857142857143,2.96,2.6775
"598_BCL2L1",7.59533333333333,0.662761215958305,2.81,0.00114298215584753,7.628,7.24833333333333,7.86714285714286,7.30333333333333,6.985,7.55888888888889,8.19142857142857,7.675,8.07875
"605_BCL7A",4.60666666666667,0.522479962041094,2.54,0.18346540246921,4.444,4.41,4.71714285714286,5.17166666666667,4.621,4.55666666666667,4.65142857142857,4.655,4.3225
"608_TNFRSF17",3.18266666666667,0.338775795398701,2.7,0.355572225867521,3.174,3.115,3.19714285714286,3.54833333333333,3.154,3.04777777777778,3.13285714285714,3.145,3.1925
"610_HCN2",3.17166666666667,0.552915743318129,2.29,0.49614738760963,3.504,3.45333333333333,2.85142857142857,2.93833333333333,3.218,3.17222222222222,3.25571428571429,2.89,3.14625
"613_BCR",5.99033333333333,0.428568633297314,2.1,0.0351206267271221,5.876,5.60166666666667,6.21857142857143,5.99333333333333,5.856,6.16111111111111,6.33428571428571,6.045,5.8125
"627_BDNF",4.28283333333333,0.699758049388227,3.33,0.0957220036993253,4.404,4.60833333333333,3.96,3.86833333333333,3.914,4.34777777777778,4.72571428571429,3.98,4.6325
"629_CFB",4.1065,0.428346545114892,3.18,0.769150838689959,4.284,4.05666666666667,4.17714285714286,3.91333333333333,4.012,4.26666666666667,4.04428571428571,3.855,4.17125
"633_BGN",7.23066666666667,0.666116665779635,4.62,0.352271568686428,7.644,7.79166666666667,7.09285714285714,7.09666666666667,7.042,7.05444444444444,7.38714285714286,7.01,7.125
"634_CEACAM1",4.21683333333333,0.848141520943305,4.45,0.0015595740168835,3.864,3.83166666666667,4.65142857142857,3.935,5.231,3.88222222222222,3.99285714285714,3.94,3.93125
"637_BID",6.09883333333333,0.575173051827033,2.53,0.0959445851286855,5.904,5.93333333333333,6.38142857142857,6.38333333333333,5.673,6.27777777777778,5.90142857142857,6.25,6.35
"638_BIK",4.23683333333333,0.878393162554558,3.46,8.70986477129068e-08,3.784,3.66666666666667,5.88714285714286,4.36,3.728,4.10444444444444,4.58,4.43,3.8475
"639_PRDM1",4.632,0.353461334878707,2.14,0.142169956916227,4.746,4.64833333333333,4.52714285714286,5.045,4.525,4.56666666666667,4.65571428571429,4.355,4.58625
"641_BLM",5.83733333333333,0.54397428486912,2.55,1.24703109763401e-05,5.468,5.46166666666667,5.97142857142857,6.66666666666667,6.102,5.91666666666667,5.74428571428571,5.33,5.39875
"642_BLMH",6.15816666666667,0.468034084180631,2.53,0.076671097498626,5.872,6.425,6.09857142857143,6.68666666666667,6.032,6.11111111111111,6.10857142857143,5.8,6.13625
"644_BLVRA",7.16966666666667,0.749112393790861,3.51,0.00737332379979932,7.416,7.48166666666667,6.57571428571429,6.38666666666667,7.114,7.58222222222222,6.95,7.65,7.56625
"645_BLVRB",7.578,0.920043845675901,4.49,0.301212498483067,7.632,7.77333333333333,7.56571428571429,6.70333333333333,7.478,8.11555555555556,7.36857142857143,7.76,7.7225
"646_BNC1",3.211,0.621740858328656,3.65,0.465419577233395,2.876,3.02,3.05571428571429,3.22,3.13,3.56888888888889,3.23571428571429,3.865,3.20625
"649_BMP1",7.16616666666667,0.728551131638974,3.71,0.250266658787662,7.15,6.55333333333333,7.03428571428571,6.845,7.195,7.47888888888889,7.51714285714286,7.74,7.15375
"652_BMP4",5.41616666666667,1.11326377958589,4.34,2.98715596197927e-16,5.94,4.82666666666667,8.01857142857143,4.85166666666667,4.808,5.28111111111111,5.23285714285714,4.99,4.85625
"653_BMP5",4.1945,0.629100582079592,3.76,0.337772715223727,4.214,4.045,4.08428571428571,4.05166666666667,4.109,4.31111111111111,3.96428571428571,3.88,4.75375
"655_BMP7",6.2145,0.431993506699474,2.12,0.329512097480482,6.272,6.12666666666667,6.54285714285714,6.215,6.109,6.16222222222222,6.42571428571429,5.875,6.0475
"658_BMPR1B",3.4815,0.354806344888139,2.06,0.618793095637282,3.386,3.55166666666667,3.42,3.33166666666667,3.628,3.53555555555556,3.58428571428571,3.55,3.30375
"659_BMPR2",4.07883333333333,0.497471885473097,2.09,0.00152686990545411,4.274,4.63166666666667,3.68428571428571,3.605,4.04,3.98222222222222,4.24714285714286,3.78,4.3275
"660_BMX",4.1585,0.369932769888379,2.89,0.456958610898595,4.054,4.01833333333333,4.13142857142857,4.25833333333333,4.414,4.05333333333333,4.08428571428571,4.29,4.10875
"664_BNIP3",5.527,1.26632164495225,5.51,1.68319203554749e-05,5.94,6.80166666666667,3.70714285714286,4.69166666666667,5.607,5.61555555555556,5.34285714285714,7.18,6.08
"665_BNIP3L",5.15666666666667,0.838814067328405,3.71,0.0247051131756557,5.794,5.81,4.88571428571429,4.45333333333333,5.241,4.86555555555556,4.81857142857143,6.055,5.32625
"666_BOK",6.31733333333333,0.655334994336683,2.3,6.35829628047593e-07,6.686,6.08166666666667,6.32,5.30666666666667,5.833,6.61555555555556,6.67571428571429,6.6,6.905
"669_BPGM",4.33783333333333,0.45155509702551,2.25,0.00351801255054207,4.514,5.08,4.20428571428571,4.29666666666667,4.225,4.27888888888889,4.24,4.24,4.13625
"670_BPHL",7.25333333333333,0.421473069154601,2,0.216934404887535,7.426,7.02166666666667,7.44142857142857,6.86,7.332,7.35888888888889,7.27142857142857,7.395,7.18125
"678_ZFP36L2",7.2185,0.765054168903047,3.88,0.00815399380447469,7.202,6.88833333333333,7.44714285714286,8.19,7.344,6.94555555555556,7.39285714285714,7.065,6.58375
"683_BST1",3.42133333333333,0.529766391325961,2.62,0.446780932836384,3.634,3.53,3.11142857142857,3.38666666666667,3.231,3.58777777777778,3.26142857142857,3.67,3.6325
"684_BST2",6.977,1.63095615088257,5.49,0.136375474084867,7.678,6.39333333333333,6.42285714285714,8.02666666666667,7.285,6.20222222222222,7.92428571428571,5.265,6.76
"687_KLF9",4.86616666666667,0.728204412693762,3.15,1.50419977336117e-07,4.512,5.58833333333333,4.52142857142857,4.75,5.854,4.63555555555556,4.31,4.67,4.495
"688_KLF5",4.90566666666667,1.62668985581322,6,2.02124467356973e-14,4.002,4.67833333333333,7.55285714285714,3.25833333333333,3.254,5.57555555555556,6.28285714285714,6.455,4.27875
"695_BTK",3.90533333333333,0.458968876263447,2.82,0.000345565279425803,3.904,3.75666666666667,3.78714285714286,4.77333333333333,3.836,3.79333333333333,3.73714285714286,3.875,3.8375
"699_BUB1",5.29016666666667,0.530210996269383,2.9,0.560136046180843,5.138,5.29,5.11857142857143,5.61166666666667,5.081,5.28888888888889,5.53,5.085,5.39875
"705_BYSL",6.82433333333333,0.415216368618051,2.35,0.592313809904396,6.966,6.64833333333333,6.95714285714286,7.08,6.854,6.77,6.70285714285714,6.915,6.6675
"706_TSPO",10.1916666666667,0.755560554431231,4.27,0.0190214493008672,10.126,9.99,10.6114285714286,9.37666666666667,10.668,9.82222222222222,10.1157142857143,10.53,10.43
"708_C1QBP",8.82633333333333,0.629855960576263,2.74,0.00223714326850604,8.642,8.58833333333333,9.41285714285714,9.17833333333333,9.13,8.89111111111111,8.34571428571429,8.86,8.3025
"715_C1R",4.76883333333333,0.786907897754256,4.35,0.0736938766913628,5.102,5.65833333333333,4.40571428571429,4.39166666666667,4.573,5.00888888888889,4.59571428571429,4.37,4.72
"716_C1S",4.74466666666667,1.25986610354833,5.4,0.0229970142151928,4.928,5.68833333333333,4.05714285714286,4.01,4.282,5.67666666666667,4.2,4.24,5.2075
"725_C4BPB",3.27816666666667,0.843552800768047,4.07,0.544503906806251,3.752,3.325,3.74571428571429,3.11,3.007,3.46888888888889,2.93,2.935,3.17875
"734_OSGIN2",5.12483333333333,0.663617440506677,3.37,0.0532962718974339,5.022,5.17,5.10571428571429,4.66666666666667,4.746,5.55222222222222,5.16857142857143,4.695,5.5775
"745_MYRF",6.17116666666667,0.804790933303603,3.38,0.000939088091718669,5.574,5.89333333333333,6.94142857142857,5.67333333333333,5.604,6.29888888888889,6.63857142857143,5.97,6.65875
"746_TMEM258",10.1443333333333,0.397421207057712,2.31,0.00525750118806699,10.206,9.84666666666667,10.4028571428571,10.545,9.969,10.2144444444444,10.27,10.02,9.86375
"752_FMNL1",6.00066666666667,0.530087510097703,2.08,2.79137513194092e-07,5.866,5.68666666666667,5.74857142857143,6.905,5.659,6.36888888888889,5.66428571428571,6.325,6.08875
"754_PTTG1IP",8.2595,0.799036336968858,3,7.66162926191006e-05,8.47,8.19166666666667,7.74571428571429,7.18166666666667,8.635,7.87777777777778,8.97285714285714,8.785,8.64125
"760_CA2",2.29016666666667,0.626362898187615,4.51,0.51558497410975,2.078,2.06833333333333,2.28571428571429,2.28833333333333,2.084,2.33222222222222,2.79571428571429,2.14,2.4
"767_CA8",3.45166666666667,0.892693822028026,3.57,0.000265812783535246,3.536,3.08333333333333,3.25571428571429,3.77666666666667,4.62,2.99444444444444,3.08714285714286,2.83,3.13125
"768_CA9",6.48183333333333,0.63549924766699,2.98,9.11157108022816e-05,6.358,7.10333333333333,7.39571428571429,6.4,6.162,6.22444444444444,6.20714285714286,6.24,6.345
"770_CA11",6.95466666666667,0.359827956379282,2.01,0.502578016235769,7.028,6.775,7.04857142857143,6.875,6.992,7.16333333333333,6.90571428571429,6.695,6.8475
"771_CA12",5.099,0.596105155096149,2.63,0.310585597549631,5.476,4.985,5.16142857142857,4.82333333333333,4.745,5.32222222222222,5.05142857142857,5.23,5.30125
"780_DDR1",7.02766666666667,0.674128103972065,3.43,0.000149202226022008,7.538,7.095,7.84285714285714,6.15166666666667,6.786,7.08444444444444,7.10571428571429,6.95,6.79125
"793_CALB1",2.81733333333333,0.709661811714319,4.02,0.292750068289002,2.648,2.635,3.41714285714286,2.84333333333333,2.66,2.65222222222222,3.20714285714286,2.615,2.6075
"794_CALB2",5.703,0.799814173333035,4.45,0.0121072181767107,5.77,5.45666666666667,6.68714285714286,5.41833333333333,5.461,6.10444444444444,5.52,5.38,5.29
"800_CALD1",4.80133333333333,1.36786542437809,5.53,1.08591226412057e-05,5.028,6.575,3.41714285714286,3.225,5.267,4.82,5.25,3.48,5.0575
"801_CALM1",6.6365,0.504984728750471,2.11,0.0240087364000918,6.84,6.68833333333333,6.57857142857143,6.05,6.789,6.88111111111111,6.60285714285714,7.19,6.38625
"811_CALR",8.82233333333333,0.451150569276148,2.6,0.038421136211805,9.048,9.06166666666667,8.63428571428572,9.045,8.907,8.39,8.85,8.55,8.92375
"821_CANX",7.24216666666667,0.417295942892813,2.04,0.51156862087821,7.29,7.295,7.27857142857143,7.33,7.194,7.23777777777778,7.30571428571429,6.485,7.27375
"822_CAPG",6.61516666666667,1.09592386792778,5.45,0.12210969626828,6.872,5.73833333333333,6.55571428571429,6.09666666666667,7.098,6.39,6.45142857142857,6.325,7.41875
"823_CAPN1",7.91716666666667,0.602714457694624,2.87,0.000234674569111753,7.778,7.48166666666667,8.64285714285714,7.51666666666667,7.46,8.11666666666667,8.04,8.245,8.15375
"824_CAPN2",8.2805,1.19416011900855,5.08,5.02883233666034e-08,8.036,8.65166666666667,8.2,5.78833333333333,8.099,8.80666666666667,8.61714285714286,9.395,9.15625
"826_CAPNS1",10.2313333333333,0.416541314477528,2.28,0.00114772723620212,10.27,10.3883333333333,10.4714285714286,9.63166666666667,9.993,10.3944444444444,10.38,10.56,10.23125
"828_CAPS",7.39783333333333,0.486694459774447,3.13,0.149767863162528,7.316,7.98666666666667,7.20285714285714,7.25333333333333,7.482,7.33666666666667,7.37857142857143,7.465,7.25
"829_CAPZA1",5.34733333333333,0.437701495165434,2.74,0.673442897024305,5.374,5.48333333333333,5.30428571428571,5.64333333333333,5.275,5.20111111111111,5.18285714285714,5.43,5.4225
"832_CAPZB",8.3775,0.444940007382446,2.17,0.0245446751039273,8.28,8.96833333333333,8.38,8.25333333333333,8.228,8.17666666666667,8.46857142857143,8.03,8.50625
"833_CARS",7.2665,0.496587763421191,2.29,0.77124232590145,7.326,7.37,7.45857142857143,7.22666666666667,7.43,7.17444444444444,7.03,7.265,7.12
"834_CASP1",3.3945,0.612744382239529,3.36,0.0740682954616221,3.144,3.43333333333333,3.36142857142857,4.03666666666667,3.716,3.19777777777778,3.18428571428571,3.085,3.15
"835_CASP2",7.86466666666667,0.427255596373843,2.36,0.00624495945099889,7.658,7.96833333333333,7.91857142857143,8.49666666666667,7.819,7.62555555555556,7.89428571428571,7.935,7.6775
"837_CASP4",5.58183333333333,1.22874400757773,5.82,0.586612058771448,4.604,5.81,6.02714285714286,5.545,5.831,5.57111111111111,5.95285714285714,4.865,5.215
"839_CASP6",4.37383333333333,0.86290815283319,3.9,0.0619923631413489,4.86,4.56,4.94428571428571,4.86333333333333,3.897,3.83111111111111,4.33428571428571,3.865,4.4325
"842_CASP9",4.77816666666667,0.342851905898933,2.05,0.594996710391472,4.516,4.8,4.87571428571429,4.88166666666667,4.913,4.77,4.72142857142857,4.7,4.6725
"847_CAT",4.869,0.739838965529158,4.52,0.0280088441781788,4.674,4.84666666666667,5.36428571428571,5.595,4.922,4.31777777777778,4.51,4.705,4.93875
"857_CAV1",6.92783333333333,2.11599164689219,6.65,9.89350976080121e-06,6.654,8.74833333333333,4.98142857142857,3.91,6.692,7.49555555555556,7.43571428571429,8.115,8.615
"858_CAV2",5.75966666666667,1.09307522445973,4.42,2.11249939691584e-07,5.868,5.98,5.34,4.59,4.924,6.03111111111111,5.70857142857143,6.175,7.45125
"861_RUNX1",4.64466666666667,0.441800885692718,2.23,0.0540528915831325,4.734,4.87166666666667,4.60142857142857,5.16166666666667,4.412,4.47777777777778,4.54428571428571,4.71,4.61875
"863_CBFA2T3",6.63933333333333,0.457598249769479,2.18,9.3370020014968e-06,6.976,6.55,6.56285714285714,7.50166666666667,6.544,6.43333333333333,6.48857142857143,6.265,6.4925
"864_RUNX3",5.2655,1.16227629522445,4.8,0.002146249857709,4.438,4.67833333333333,5.21142857142857,6.07333333333333,6.425,5.34,4.93,5.08,4.47125
"865_CBFB",8.10216666666667,0.61071808710804,2.92,0.0237126417374035,7.396,8.58666666666667,8.16,8.65166666666667,8.067,7.95222222222222,8.00571428571429,7.84,8.08
"866_SERPINA6",4.90316666666667,0.638412999704807,5.14,0.192902480742157,5.788,4.84166666666667,4.82285714285714,4.84,4.84,4.76111111111111,4.72428571428571,4.775,4.94125
"871_SERPINH1",8.82233333333333,0.685225106317394,3.2,0.0134466038469259,9.438,8.915,8.44857142857143,8.12666666666667,8.736,8.94222222222222,9.23857142857143,8.165,8.99
"873_CBR1",5.87966666666667,0.583150318344516,2.94,0.0159958799689465,5.808,6.17833333333333,5.65,5.21166666666667,6.252,5.80111111111111,6.01571428571429,6.44,5.76625
"874_CBR3",5.11866666666667,0.596357493360321,2.64,8.81599300662442e-07,5.368,5.44833333333333,4.67714285714286,4.85166666666667,5.887,5.00444444444444,4.53428571428571,5.335,4.9275
"890_CCNA2",7.88983333333333,0.518846476972396,2.71,0.0029799483340258,7.952,7.86833333333333,8.09142857142857,8.48333333333333,7.368,7.81444444444444,8.02571428571428,7.55,7.94875
"891_CCNB1",5.82883333333333,0.543008230004949,2.6,0.011149072300146,5.976,6.28666666666667,6.25571428571429,5.92833333333333,5.454,5.52555555555556,5.78285714285714,5.405,5.90125
"892_CCNC",6.833,0.540854001415777,2.32,0.0196362252368311,6.408,7.04166666666667,7.06285714285714,7.16666666666667,6.668,6.72666666666667,7.27,6.42,6.5375
"894_CCND2",4.882,0.625405089061265,3.8,0.0536632390417977,4.784,4.655,4.97142857142857,5.755,4.688,4.74666666666667,4.86,4.59,4.8675
"896_CCND3",7.31233333333333,0.708922234425806,3.26,0.00883120195155692,7.18,7.38666666666667,7.42714285714286,8.24833333333333,7.233,7.39666666666667,6.68285714285714,6.615,7.26625
"898_CCNE1",5.69,0.628821873945669,3.5,0.00824819433683656,5.402,5.59666666666667,5.56142857142857,5.955,5.525,5.79111111111111,6.49142857142857,4.995,5.41875
"900_CCNG1",6.48316666666667,0.681288638566319,3.1,0.424105273963859,6.068,6.05333333333333,6.88714285714286,6.55166666666667,6.542,6.37666666666667,6.69142857142857,6.215,6.59125
"902_CCNH",3.42816666666667,0.543648975939023,2.3,0.229162743147053,3.14,3.49833333333333,3.52,3.93666666666667,3.348,3.11333333333333,3.53571428571429,3.445,3.45
"908_CCT6A",7.607,0.5214396628891,2.58,0.472293093515457,7.256,7.89666666666667,7.58142857142857,7.26333333333333,7.704,7.57777777777778,7.74428571428571,7.6,7.6825
"909_CD1A",6.17916666666667,0.459075311079716,3.12,0.00629835187236299,6.102,6.07166666666667,6.09714285714286,6.94833333333333,6.105,6.14111111111111,6.05,5.895,6.1225
"910_CD1B",2.92516666666667,0.776699867140338,5.9,0.0688222988174913,2.886,2.79333333333333,2.75571428571429,4.04333333333333,2.809,2.75333333333333,2.82142857142857,2.78,2.82375
"913_CD1E",3.4335,0.698280757968564,4.77,0.00692337617112866,3.384,3.26833333333333,3.28,4.59666666666667,3.353,3.20333333333333,3.38428571428571,3.095,3.3375
"914_CD2",4.765,0.456532620847958,3.34,0.127544556777328,4.836,4.70833333333333,4.66142857142857,5.33333333333333,4.8,4.65888888888889,4.60857142857143,4.45,4.71875
"915_CD3D",3.70133333333333,1.28953081293706,6.89,1.53064355093205e-07,3.416,3.32833333333333,3.45714285714286,6.625,3.348,3.39,3.35,3.135,3.42125
"916_CD3E",5.79366666666667,0.603742471382801,3.75,0.00779932529337253,5.766,5.71,5.65571428571429,6.80166666666667,5.709,5.63111111111111,5.67285714285714,5.56,5.69125
"917_CD3G",3.37516666666667,0.548055087131826,3.31,0.00454030569184991,3.35,3.25333333333333,3.23285714285714,4.31666666666667,3.289,3.25333333333333,3.23285714285714,3.21,3.31125
"919_CD247",4.45566666666667,0.887071675904541,4.56,9.0284702351415e-06,4.276,4.205,4.25857142857143,6.32333333333333,4.303,4.22777777777778,4.21285714285714,4.345,4.215
"920_CD4",5.49083333333333,0.348927128843456,2.44,0.150454655697252,5.512,5.43833333333333,5.48571428571429,5.90666666666667,5.525,5.30666666666667,5.42571428571429,5.505,5.4275
"924_CD7",5.72933333333333,0.442909741988165,2.82,0.00990496303373447,5.73,5.59833333333333,5.66571428571429,6.455,5.66,5.61666666666667,5.60285714285714,5.75,5.6575
"926_CD8B",6.4265,0.517191978256509,4.14,0.235640911108076,6.418,6.41,6.41285714285714,7.04166666666667,6.428,6.26888888888889,6.26857142857143,6.25,6.3525
"928_CD9",5.689,1.56853024154591,5.85,0.000362144990877925,5.852,5.80333333333333,7.28428571428571,3.34833333333333,5.579,6.10888888888889,6.26571428571429,6.085,4.9225
"932_MS4A3",2.90716666666667,0.328076529242108,2.44,0.00303536958730915,2.924,2.76,2.93,3.41833333333333,2.918,2.67888888888889,2.84571428571429,2.795,2.92875
"943_TNFRSF8",5.27966666666667,0.566071704946682,4.32,0.00344508313760519,5.244,5.055,5.18285714285714,6.26166666666667,5.193,5.19888888888889,5.17428571428571,5.12,5.15
"945_CD33",6.01,0.606602095030107,4.05,0.0519793615384614,5.86,5.975,5.89714285714286,6.82166666666667,6.028,5.71888888888889,5.83,6.355,5.99625
"949_SCARB1",7.71516666666667,0.638882742130424,2.89,0.000204673846235877,7.468,7.18833333333333,7.88142857142857,7.68666666666667,8.537,7.54111111111111,7.38,7.94,7.54625
"950_SCARB2",6.91483333333333,0.790986279138463,3.76,7.0398997124338e-07,7.05,7.51166666666667,7.17285714285714,5.33833333333333,7.402,6.85666666666667,6.80428571428571,6.505,6.995
"952_CD38",3.08666666666667,0.475507460123149,2.61,0.00767469163646284,3.184,3.11333333333333,2.95,3.85666666666667,2.996,2.95666666666667,2.93857142857143,2.925,2.9775
"955_ENTPD6",7.529,0.501126527545858,2.68,0.00128657036826254,7.316,7.46333333333333,7.66571428571429,7.3,8.089,7.68,7.20857142857143,7.15,7.26875
"960_CD44",6.41816666666667,1.42977240296971,5.23,0.000674331213189904,6.186,7.71166666666667,5.45,4.825,7.025,6.26222222222222,5.99714285714286,5.945,7.53875
"963_CD53",3.23733333333333,0.866437996777546,4.06,2.30191177894041e-30,2.934,2.88833333333333,2.99857142857143,5.74166666666667,2.991,2.88666666666667,2.91571428571429,3.2,3.0125
"965_CD58",4.8785,0.591381104001042,2.96,0.0316589733371868,4.714,5.62833333333333,4.86428571428571,4.72666666666667,5.039,4.86,4.46714285714286,4.41,4.8425
