"","Collection","Gene_Set","Size","N_Comp","Pval_Max","Pval_Meta","Abs_NES_Min","Abs_NES_Avg","B_Cell_NES","T_Cell_Pval","Monocyte_NES","B_Cell_Pval","T_Cell_NES","Monocyte_Pval"
"112","C7_Immunologic_signatures","C7_ALL_1056_GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN",200,3,0.8920863,0.000145267849028637,0.84633875,1.39665302666667,-2.4134672,0.001,0.84633875,0.8920863,-0.93015313,0.67170626
"113","C7_Immunologic_signatures","C7_ALL_1647_GSE3982_MAC_VS_BCELL_UP",197,3,0.9754816,4.26830912822097e-05,0.76649886,1.40737588666667,-2.4062068,0.001,-0.76649886,0.9754816,-1.049422,0.30912864
"114","C7_Immunologic_signatures","C7_ALL_1577_GSE3982_MEMORY_CD4_TCELL_VS_BCELL_UP",194,3,0.51913875,2.24208498807387e-06,0.9743754,1.51546866666667,-2.4049888,0.001,0.9743754,0.51913875,-1.1670418,0.11727079
"115","C2_Chemical_and_genetic_perturbations","C2_CGP_2904_NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",71,3,0.8127273,2.20551110906321e-05,0.81858397,1.44356799,-2.404438,0.001,-0.81858397,0.8127273,-1.107682,0.25775194
"116","C7_Immunologic_signatures","C7_ALL_336_GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_DN",198,3,0.12164948,1.11035115456303e-11,1.1653422,1.7183378,-2.4016032,0.001,-1.588068,0.001,-1.1653422,0.12164948
"117","C2_Chemical_and_genetic_perturbations","C2_CGP_1652_RAMALHO_STEMNESS_DN",74,3,0.17944251,1.28966387283008e-07,1.1732696,1.6178794,-2.400934,0.001,-1.1732696,0.17944251,-1.2794346,0.075664625
"118","C7_Immunologic_signatures","C7_ALL_1137_GSE2706_2H_VS_8H_R848_STIM_DC_UP",193,3,0.06473595,3.07318007140042e-12,1.2583694,1.7776024,-2.400906,0.001,-1.2583694,0.06473595,-1.6735318,0.001
"119","C4_Cancer_gene_neighborhoods","C4_CGN_363_GNF2_IL2RB",45,3,0.6888889,4.57240676978537e-07,0.884191,1.57531783333333,-2.399428,0.001,0.884191,0.6888889,-1.4423345,0.038135592
"120","C7_Immunologic_signatures","C7_ALL_1635_GSE3982_DC_VS_EFF_MEMORY_CD4_TCELL_UP",199,3,1,4.0790263819389e-06,0.6527962,1.419275,-2.3970392,0.001,0.6527962,1,-1.2079896,0.08384458
"121","REACTOME","106413_REACT_11152_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",67,3,0.23417722,1.83557830177601e-06,1.1192619,1.54915543333333,-2.3959641,0.001,1.1322403,0.23370786,-1.1192619,0.23417722
"122","C7_Immunologic_signatures","C7_ALL_60_GSE11057_NAIVE_VS_EFF_MEMORY_CD4_TCELL_DN",195,3,0.9982759,6.92047058858665e-07,0.7093244,1.4654593,-2.3959005,0.001,-0.7093244,0.9982759,-1.291153,0.032719836
"123","C7_Immunologic_signatures","C7_ALL_1025_GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP",195,3,0.41949153,1.44222393377692e-05,1.008685,1.47479636666667,-2.3946657,0.001,-1.0210384,0.39579684,-1.008685,0.41949153
"124","GO_BP","501981_GO_0032755_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION",55,3,0.83265305,2.34169757616458e-05,0.8061549,1.43641483333333,-2.3875334,0.001,-1.1155562,0.26,-0.8061549,0.83265305
"125","C2_Chemical_and_genetic_perturbations","C2_CGP_1349_WIELAND_UP_BY_HBV_INFECTION",100,3,0.6828704,1.22553860249468e-08,0.9035044,1.5901413,-2.386095,0.001,0.9035044,0.6828704,-1.4808245,0.0059288535
"126","C7_Immunologic_signatures","C7_ALL_1073_GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_UP",197,3,0.8645833,2.18588653054146e-05,0.84236985,1.43975845,-2.3768454,0.001,-0.84236985,0.8645833,-1.1000601,0.24110672
"127","C2_Chemical_and_genetic_perturbations","C2_CGP_2410_QI_PLASMACYTOMA_UP",258,3,0.36567163,1.4825198190782e-06,1.0259162,1.51304426666667,-2.375542,0.001,1.0259162,0.36567163,-1.1376746,0.1336117
"128","C2_Chemical_and_genetic_perturbations","C2_CGP_334_GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP",65,3,0.4340344,5.60111187938513e-08,1.0092788,1.6331931,-2.3746686,0.001,-1.0092788,0.4340344,-1.5156319,0.020325202
"129","C2_Chemical_and_genetic_perturbations","C2_CGP_1564_TAVOR_CEBPA_TARGETS_UP",48,3,0.9827916,2.53336725078341e-06,0.63665295,1.44810418333333,-2.3729954,0.001,-0.63665295,0.9827916,-1.3346642,0.0661157
"130","C7_Immunologic_signatures","C7_ALL_1023_GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP",196,3,0.9866444,0.000154135368403935,0.75575507,1.35695575666667,-2.3720145,0.001,-0.75575507,0.9866444,-0.9430977,0.6280992
"131","C7_Immunologic_signatures","C7_ALL_1870_GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN",198,3,0.39676112,5.5397979377212e-07,1.0260674,1.53804233333333,-2.3712966,0.001,1.216763,0.07323232,-1.0260674,0.39676112
"132","C2_Chemical_and_genetic_perturbations","C2_CGP_2528_PARK_APL_PATHOGENESIS_DN",49,3,0.9709302,5.76306224910431e-05,0.66450393,1.35931951,-2.3668907,0.001,-0.66450393,0.9709302,-1.0465639,0.3670103
"133","C4_Cancer_modules","C4_CM_59_MODULE_63",207,3,0.06883365,6.05690570611236e-09,1.2242235,1.61802996666667,-2.3617723,0.001,-1.2680941,0.04109589,1.2242235,0.06883365
"134","C2_Chemical_and_genetic_perturbations","C2_CGP_2515_LINDSTEDT_DENDRITIC_CELL_MATURATION_A",66,3,0.40227705,9.29700304493557e-06,1.0359712,1.48773583333333,-2.3583896,0.001,-1.0359712,0.40227705,-1.0688467,0.32505175
"135","C2_Chemical_and_genetic_perturbations","C2_CGP_1787_LIAN_LIPA_TARGETS_3M",59,3,0.4040632,4.37754631189816e-08,1.0253457,1.62985783333333,-2.349658,0.001,1.0253457,0.4040632,1.5145698,0.01923077
"136","C2_Chemical_and_genetic_perturbations","C2_CGP_1172_ZHANG_RESPONSE_TO_IKK_INHIBITOR_AND_TNF_UP",219,3,0.42753622,2.81698640367877e-08,1.0106779,1.56706236666667,-2.3454797,0.001,-1.0106779,0.42753622,-1.3450295,0.014492754
"137","C2_Chemical_and_genetic_perturbations","C2_CGP_1341_FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP",86,3,0.6447106,2.07437610214245e-07,0.9235925,1.5445197,-2.3420548,0.001,1.3679118,0.026960785,-0.9235925,0.6447106
"138","GO_BP","491964_GO_0007159_LEUKOCYTE_CELL_CELL_ADHESION",258,3,0.99661016,7.80416605411411e-08,0.75047725,1.47447325,-2.3412306,0.001,-0.75047725,0.99661016,-1.3317119,0.010504202
"139","KEGG_compound","C07645_ALDOPHOSPHAMIDE",27,3,0.0017889087,1.86173794183138e-15,1.861551,2.05040683333333,-2.3376102,0.001,-1.861551,0.0017889087,-1.9520593,0.001
"140","C2_Chemical_and_genetic_perturbations","C2_CGP_214_TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP",85,3,0.59584296,5.48409567278263e-06,0.9382048,1.48025083333333,-2.3336458,0.001,0.9382048,0.59584296,-1.1689019,0.16498993
"141","C2_Chemical_and_genetic_perturbations","C2_CGP_423_MARKEY_RB1_ACUTE_LOF_UP",214,3,0.17096019,1.55695793916458e-07,1.1222394,1.5550422,-2.3334136,0.001,1.1222394,0.17096019,-1.2094736,0.087576374
"142","C7_Immunologic_signatures","C7_ALL_988_GSE22886_NAIVE_CD8_TCELL_VS_DC_DN",199,3,1,0.000343560898899629,0.6525051,1.2444555,-2.3320878,0.001,0.6525051,1,0.7487736,0.980695
"143","C7_Immunologic_signatures","C7_ALL_1874_GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN",199,3,0.9230769,6.81695502668379e-05,0.8234806,1.3870436,-2.3318107,0.001,0.8234806,0.9230769,-1.0058395,0.42398286
"144","GO_BP","511678_GO_0050707_REGULATION_OF_CYTOKINE_SECRETION",112,3,0.79082566,4.43443623885793e-05,0.8554406,1.4042111,-2.330255,0.001,-0.8554406,0.79082566,-1.0269377,0.38947368
"145","C7_Immunologic_signatures","C7_ALL_994_GSE22886_NAIVE_CD4_TCELL_VS_DC_DN",200,3,0.6561265,5.15845082039699e-05,0.93259716,1.41156688666667,-2.326761,0.001,0.9753425,0.5105882,-0.93259716,0.6561265
"146","C2_Chemical_and_genetic_perturbations","C2_CGP_2174_WALLACE_PROSTATE_CANCER_RACE_UP",285,3,0.07579462,4.23942194600943e-12,1.1873392,1.66619583333333,-2.3260486,0.001,1.1873392,0.07579462,-1.4851997,0.001
"147","C7_Immunologic_signatures","C7_ALL_1122_GSE2706_UNSTIM_VS_2H_LPS_AND_R848_DC_DN",190,3,0.056410257,2.32004675699583e-12,1.2620039,1.76345143333333,-2.3225477,0.001,-1.2620039,0.056410257,-1.7058027,0.001
"148","C2_Chemical_and_genetic_perturbations","C2_CGP_508_DUNNE_TARGETS_OF_AML1_MTG8_FUSION_UP",50,3,0.25373134,2.36679396167187e-06,1.1421131,1.53564573333333,-2.3212695,0.001,1.1435546,0.25373134,-1.1421131,0.24696356
"149","C7_Immunologic_signatures","C7_ALL_2_KAECH_NAIVE_VS_DAY8_EFF_CD8_TCELL_DN",200,3,0.38809034,1.70456782809875e-08,1.0211669,1.57500933333333,-2.3190455,0.001,1.3848156,0.012345679,-1.0211669,0.38809034
"150","C2_Chemical_and_genetic_perturbations","C2_CGP_1504_HALMOS_CEBPA_TARGETS_UP",51,3,0.34896812,5.04952915428036e-08,1.0589397,1.6117944,-2.3189485,0.001,-1.0589397,0.34896812,-1.457495,0.02396514
"151","C2_Chemical_and_genetic_perturbations","C2_CGP_1447_NADLER_OBESITY_UP",59,3,0.71235955,6.45574203227865e-05,0.87756246,1.38433197,-2.3149676,0.001,0.87756246,0.71235955,0.96046585,0.5329341
"152","C2_Chemical_and_genetic_perturbations","C2_CGP_2472_BOYLAN_MULTIPLE_MYELOMA_C_D_DN",249,3,0.47046843,8.64262254871802e-06,0.99424064,1.45656461333333,-2.3127875,0.001,1.0626657,0.26715687,-0.99424064,0.47046843
"153","C7_Immunologic_signatures","C7_ALL_1758_GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN",162,3,0.8786517,0.000111695654909491,0.8407179,1.36592806666667,-2.3121917,0.001,0.8407179,0.8786517,0.9448746,0.5877712
"154","C7_Immunologic_signatures","C7_ALL_1118_GSE2706_UNSTIM_VS_2H_LPS_DC_DN",190,3,0.015706806,3.01277514830068e-12,1.4021333,1.71965083333333,-2.3099546,0.001,-1.4021333,0.015706806,-1.4468646,0.0040816325
"155","C2_Chemical_and_genetic_perturbations","C2_CGP_221_TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN",140,3,0.19532908,2.85860865943501e-09,1.1282765,1.62722136666667,-2.3075242,0.001,1.1282765,0.19532908,1.4458634,0.00990099
"156","C7_Immunologic_signatures","C7_ALL_1088_GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN",197,3,0.93252593,1.5406966100593e-07,0.8044782,1.47904696666667,-2.306532,0.001,-0.8044782,0.93252593,-1.3261307,0.015968064
"157","C2_Chemical_and_genetic_perturbations","C2_CGP_2699_POOLA_INVASIVE_BREAST_CANCER_UP",273,3,0.18627451,1.04744597763284e-07,1.1008209,1.53699763333333,-2.3026886,0.001,1.1008209,0.18627451,-1.2074834,0.06543967
"158","C4_Cancer_gene_neighborhoods","C4_CGN_334_GNF2_CD97",38,3,0.9555985,8.65659206356349e-07,0.6695076,1.4731372,-2.2985063,0.001,-0.6695076,0.9555985,-1.4513977,0.03846154
"159","C7_Immunologic_signatures","C7_ALL_1553_GSE37416_0H_VS_12H_F_TULARENSIS_LVS_NEUTROPHIL_UP",196,3,0.5351882,2.21002917790376e-10,0.9577971,1.7591995,-2.296989,0.001,-0.9577971,0.5351882,-2.0228124,0.001
"160","C2_Chemical_and_genetic_perturbations","C2_CGP_222_TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP",171,3,0.014527845,1.43300199560839e-13,1.3416871,1.72383353333333,-2.2962973,0.001,1.3416871,0.014527845,-1.5335162,0.001
"161","C7_Immunologic_signatures","C7_ALL_1889_GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_UP",198,3,0.34587812,3.24670121870624e-08,1.0348538,1.55635286666667,-2.295876,0.001,-1.0348538,0.34587812,1.3383288,0.019267824
"162","KEGG_compound","C14786__1R_2S_NAPHTHALENE_1_2_OXIDE_1R_2S_NAPHTHALENE_EPOXIDE",25,3,0.013409962,1.2149107621341e-13,1.6736606,2.00974166666667,-2.2952664,0.001,-2.060298,0.001,-1.6736606,0.013409962
"163","GO_BP","491808_GO_0006968_CELLULAR_DEFENSE_RESPONSE",55,3,0.95627373,0.000205996181646304,0.7050994,1.2833735,-2.2949913,0.001,0.8500298,0.76443416,-0.7050994,0.95627373
"164","GO_BP","515418_GO_0070486_LEUKOCYTE_AGGREGATION",225,3,0.95711833,1.81668603304865e-07,0.79541737,1.46482182333333,-2.2896514,0.001,-0.79541737,0.95711833,-1.3093967,0.016949153
"165","C4_Cancer_modules","C4_CM_160_MODULE_170",98,3,0.20039293,1.21745851060921e-07,1.1255659,1.5664154,-2.2889388,0.001,1.2847415,0.06575964,1.1255659,0.20039293
"166","GO_BP","507785_GO_0045428_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS",47,3,0.14180478,9.52077570361519e-09,1.2547185,1.6739103,-2.2857513,0.001,-1.2547185,0.14180478,-1.4812611,0.025104603
"167","C2_Chemical_and_genetic_perturbations","C2_CGP_2510_GOLDRATH_ANTIGEN_RESPONSE",344,3,0.033898305,8.18085564203841e-13,1.2192802,1.70794156666667,-2.284599,0.001,1.2192802,0.033898305,-1.6199455,0.001
"168","C7_Immunologic_signatures","C7_ALL_72_GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN",197,3,1,8.39292351891515e-08,0.6563331,1.4417689,-2.2823389,0.001,0.6563331,1,-1.3866347,0.010869565
"169","GO_BP","491798_GO_0006954_INFLAMMATORY_RESPONSE",413,3,0.3203125,6.29197756325096e-07,1.0368733,1.4914282,-2.2822704,0.001,-1.1551409,0.09698997,1.0368733,0.3203125
"170","GO_BP","754528_GO_1901568_FATTY_ACID_DERIVATIVE_METABOLIC_PROCESS",94,3,0.39405206,2.59441194273283e-06,1.0231596,1.4853844,-2.279327,0.001,-1.0231596,0.39405206,-1.1536666,0.1670061
"171","C2_Chemical_and_genetic_perturbations","C2_CGP_1521_GERY_CEBP_TARGETS",125,3,0.10625,4.14947985972299e-09,1.2088673,1.6185281,-2.2789319,0.001,-1.3677851,0.021978023,-1.2088673,0.10625
"172","C7_Immunologic_signatures","C7_ALL_1895_GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP",195,3,0.75128645,7.1439781801162e-07,0.89820445,1.49069205,-2.2770221,0.001,-0.89820445,0.75128645,-1.2968496,0.044210527
"173","C2_BioCarta_Pathways","C2_CP_BIOCARTA_6_BIOCARTA_GRANULOCYTES_PATHWAY",14,3,0.23846154,1.78941291892693e-10,1.2010539,1.79668706666667,-2.2766476,0.001,-1.2010539,0.23846154,-1.9123597,0.002020202
"174","GO_BP","499914_GO_0030593_NEUTROPHIL_CHEMOTAXIS",42,3,0.77335984,3.38335926462013e-05,0.8235057,1.3940783,-2.2763414,0.001,-1.0823878,0.34285715,0.8235057,0.77335984
"175","C7_Immunologic_signatures","C7_ALL_1822_GSE7852_LN_VS_FAT_TCONV_DN",200,3,0.96494156,6.76939764756358e-08,0.77044374,1.47052598,-2.2758124,0.001,-0.77044374,0.96494156,-1.3653218,0.010080645
"176","GO_BP","505284_GO_0042108_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS",58,3,0.71308017,6.49064013948941e-06,0.8690636,1.45143456666667,-2.2750785,0.001,-1.2101616,0.15097691,-0.8690636,0.71308017
"177","C4_Cancer_modules","C4_CM_71_MODULE_76",76,3,0.13786009,8.68314869039703e-09,1.2035036,1.63094796666667,-2.2741547,0.001,1.2035036,0.13786009,1.4151856,0.024640657
"178","KEGG_compound","C14802_1_NITRONAPHTHALENE_7_8_OXIDE",19,3,0.007561437,3.71945775068459e-14,1.8565164,2.0210601,-2.2733784,0.001,-1.9332855,0.001,-1.8565164,0.007561437
"179","C7_Immunologic_signatures","C7_ALL_1676_GSE3982_BCELL_VS_BASOPHIL_DN",197,3,0.7761807,9.2960680807258e-05,0.89350826,1.37268120333333,-2.2728045,0.001,0.95173085,0.6,-0.89350826,0.7761807
"180","C2_Chemical_and_genetic_perturbations","C2_CGP_2549_RUTELLA_RESPONSE_TO_HGF_DN",234,3,0.453125,6.38932416869757e-10,0.99703187,1.58835595666667,-2.2712436,0.001,-0.99703187,0.453125,-1.4967924,0.002008032
"181","C4_Cancer_gene_neighborhoods","C4_CGN_409_GNF2_SPI1",34,3,0.962963,1.21872705912916e-05,0.6357243,1.3800572,-2.2706385,0.001,0.6357243,0.962963,-1.2338088,0.15730338
"182","C2_BioCarta_Pathways","C2_CP_BIOCARTA_47_BIOCARTA_CTL_PATHWAY",13,3,0.115384616,1.6221472874465e-08,1.3466266,1.71908076666667,-2.27061,0.001,1.3466266,0.115384616,-1.5400057,0.04048583
"183","C2_Chemical_and_genetic_perturbations","C2_CGP_2548_RUTELLA_RESPONSE_TO_HGF_UP",413,3,1,5.77107967680885e-05,0.777948,1.35709993333333,-2.27009,0.001,0.777948,1,1.0232618,0.35661766
"184","C4_Cancer_gene_neighborhoods","C4_CGN_384_GNF2_MYD88",60,3,0.7209776,1.80951050941053e-05,0.8545723,1.41165603333333,-2.268939,0.001,1.1114568,0.26068377,-0.8545723,0.7209776
"185","C2_Chemical_and_genetic_perturbations","C2_CGP_304_NAGASHIMA_EGF_SIGNALING_UP",58,3,0.14197531,1.5194591978817e-11,1.2411603,1.84547653333333,-2.2685516,0.001,-2.0267177,0.001,-1.2411603,0.14197531
"186","C7_Immunologic_signatures","C7_ALL_972_GSE22886_DC_VS_MONOCYTE_DN",199,3,0.8886311,3.34628725576204e-07,0.8455815,1.4747082,-2.2661078,0.001,0.8455815,0.8886311,-1.3124353,0.025104603
"187","C2_Chemical_and_genetic_perturbations","C2_CGP_3063_WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP",376,3,0.65210086,5.4690575886834e-08,0.93874556,1.48400812,-2.2655184,0.001,-0.93874556,0.65210086,-1.2477604,0.013363029
"188","KEGG_pathway","HSA04640_HEMATOPOIETIC_CELL_LINEAGE",85,3,0.42207792,9.23287159217305e-06,1.0179718,1.4507189,-2.2636337,0.001,1.0179718,0.42207792,-1.0705512,0.30864197
"189","C2_Chemical_and_genetic_perturbations","C2_CGP_1146_AMIT_SERUM_RESPONSE_40_MCF10A",32,3,0.08634538,3.64075259677651e-10,1.3616929,1.78798603333333,-2.2611766,0.001,-1.7410886,0.007952286,-1.3616929,0.08634538
"190","C2_Chemical_and_genetic_perturbations","C2_CGP_2983_DAZARD_UV_RESPONSE_CLUSTER_G28",20,3,0.0020533882,1.0851239834116e-14,1.8522844,2.0126399,-2.2611575,0.001,-1.9244778,0.0020325202,-1.8522844,0.0020533882
"191","GO_BP","946597_GO_1990266_NEUTROPHIL_MIGRATION",44,3,0.7617108,5.84134150463911e-05,0.8212245,1.35612895,-2.260386,0.001,-0.98677635,0.47134936,0.8212245,0.7617108
"192","C1_Positional","C1_ALL_235_CHR11Q11",46,3,0.001,5.52677165183571e-16,2.2542653,2.36935726666667,-2.2592165,0.001,2.2542653,0.001,2.59459,0.001
"193","REACTOME","1127556_REACT_264075_ATTENUATION_PHASE",14,3,0.001,5.52677165183571e-16,2.020788,2.1904824,-2.25895,0.001,-2.020788,0.001,-2.2917092,0.001
"194","C7_Immunologic_signatures","C7_ALL_1267_GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP",187,3,0.80941176,5.08866776490367e-08,0.8871805,1.49718086666667,-2.2562804,0.001,0.8871805,0.80941176,-1.3480817,0.010373444
"195","GO_BP","516517_GO_0071593_LYMPHOCYTE_AGGREGATION",219,3,0.9859895,7.49089304383534e-08,0.7694416,1.45911186666667,-2.2559028,0.001,-0.7694416,0.9859895,-1.3519912,0.01039501
"196","GO_BP","489292_GO_0042026_PROTEIN_REFOLDING",22,3,0.001,5.52677165183571e-16,1.8116984,2.17744616666667,-2.2540197,0.001,-1.8116984,0.001,-2.4666204,0.001
"197","C7_Immunologic_signatures","C7_ALL_17_GOLDRATH_EFF_VS_MEMORY_CD8_TCELL_UP",200,3,0.5654321,2.46755342280835e-10,0.9555668,1.66712633333333,-2.2528892,0.001,0.9555668,0.5654321,-1.792923,0.001
"198","C2_Chemical_and_genetic_perturbations","C2_CGP_3269_HUANG_GATA2_TARGETS_UP",147,3,0.53975904,2.85272012652067e-05,0.9687574,1.40848656666667,-2.252008,0.001,0.9687574,0.53975904,-1.0046943,0.4471058
"199","C4_Cancer_modules","C4_CM_116_MODULE_121",93,3,0.7637795,8.75574775133515e-05,0.87157553,1.35301627666667,-2.2504883,0.001,-0.936985,0.5895652,0.87157553,0.7637795
"200","KEGG_compound","C06790_TRICHLOROETHENE_TRICHLOROETHYLENE_TCE",19,3,0.002020202,9.16715132195044e-15,1.8747721,2.03629973333333,-2.2503,0.001,-1.9838271,0.0019047619,-1.8747721,0.002020202
"201","GO_BP","503315_GO_0034109_HOMOTYPIC_CELL_CELL_ADHESION",275,3,0.6870229,2.425207353876e-06,0.9337292,1.45065496666667,-2.2489157,0.001,0.9337292,0.6870229,-1.16932,0.092402466
"202","C7_Immunologic_signatures","C7_ALL_62_GSE11057_NAIVE_VS_CENT_MEMORY_CD4_TCELL_DN",198,3,1,1.2885077360539e-06,0.56115276,1.35472388666667,-2.2487423,0.001,-0.56115276,1,-1.2542766,0.04535637
"203","C2_Chemical_and_genetic_perturbations","C2_CGP_2518_LINDSTEDT_DENDRITIC_CELL_MATURATION_D",67,3,0.94939274,0.000245571236178487,0.72608304,1.26070992666667,-2.248235,0.001,0.80781174,0.85144126,-0.72608304,0.94939274
"204","KEGG_compound","C14787__1S_2R_NAPHTHALENE_1_2_OXIDE_1S_2R_NAPHTHALENE_EPOXIDE",24,3,0.01,6.62974727487967e-14,1.657254,1.97726966666667,-2.246701,0.001,-2.027854,0.001,-1.657254,0.01
"205","C7_Immunologic_signatures","C7_ALL_944_GSE22886_NAIVE_VS_IGG_IGA_MEMORY_BCELL_DN",195,3,0.9592326,2.44450785677005e-05,0.7946681,1.375113,-2.2427313,0.001,0.7946681,0.9592326,-1.0879396,0.23108384
"206","GO_BP","505286_GO_0042110_T_CELL_ACTIVATION",217,3,0.9930915,2.02364764572389e-07,0.75836253,1.44657361,-2.2423573,0.001,-0.75836253,0.9930915,-1.339001,0.017278617
"207","GO_BP","515421_GO_0070489_T_CELL_AGGREGATION",217,3,0.97898424,3.07070881928488e-07,0.7625028,1.44675176666667,-2.2393909,0.001,-0.7625028,0.97898424,-1.3383616,0.021786492
"208","C2_Chemical_and_genetic_perturbations","C2_CGP_357_HAHTOLA_SEZARY_SYNDROM_DN",39,3,0.88986784,2.03534126570826e-05,0.74477565,1.37832065,-2.2383826,0.001,0.74477565,0.88986784,-1.1518037,0.22526316
"209","C2_BioCarta_Pathways","C2_CP_BIOCARTA_192_BIOCARTA_THELPER_PATHWAY",12,3,0.06404959,4.28314659339798e-10,1.4928342,1.7993571,-2.2375975,0.001,1.4928342,0.06404959,-1.6676396,0.011627907
"210","GO_BP","491578_GO_0006690_ICOSANOID_METABOLIC_PROCESS",93,3,0.37323943,2.55261841531553e-06,1.0409523,1.48139753333333,-2.2368119,0.001,-1.0409523,0.37323943,-1.1664284,0.17479675
"211","C6_Oncogenic_signatures","C6_ALL_132_RPS14_DN_V1_UP",186,3,0.6440281,1.51812906635669e-07,0.9318343,1.49719486666667,-2.2323432,0.001,0.9318343,0.6440281,1.3274071,0.022944551
"212","C7_Immunologic_signatures","C7_ALL_939_GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP",199,3,0.29064038,6.47309784355041e-11,1.0581923,1.62815703333333,-2.2322571,0.001,1.0581923,0.29064038,-1.5940217,0.001
"213","REACTOME","105721_REACT_6959_PHASE_II_CONJUGATION",89,3,0.38898757,3.53316726569258e-08,1.0308967,1.56222526666667,-2.2301764,0.001,-1.0308967,0.38898757,-1.4256027,0.017892644
"214","C7_Immunologic_signatures","C7_ALL_946_GSE22886_NAIVE_VS_IGM_MEMORY_BCELL_DN",196,3,0.8263027,1.06255826158769e-07,0.86779475,1.47115671666667,-2.2292075,0.001,0.86779475,0.8263027,-1.3164679,0.014861995
"215","C6_Oncogenic_signatures","C6_ALL_70_RAF_UP_V1_UP",188,3,0.987931,3.31793992832774e-06,0.74884135,1.40928151666667,-2.2280047,0.001,-0.74884135,0.987931,-1.2509985,0.07597536
"216","C4_Cancer_modules","C4_CM_208_MODULE_223",136,3,0.9564356,0.000147549098533367,0.74897265,1.30339575,-2.2274227,0.001,0.9337919,0.6320755,-0.74897265,0.9564356
"217","C2_Chemical_and_genetic_perturbations","C2_CGP_1657_LIAN_LIPA_TARGETS_6M",74,3,0.41241685,1.30962806632397e-10,1.0146841,1.67878576666667,-2.2274106,0.001,1.0146841,0.41241685,1.7942626,0.001
"218","C7_Immunologic_signatures","C7_ALL_332_GSE14769_UNSTIM_VS_40MIN_LPS_BMDM_DN",199,3,0.030612245,6.63703471721341e-13,1.2967906,1.75171026666667,-2.22739,0.001,-1.7309502,0.001,-1.2967906,0.030612245
"219","GO_BP","513882_GO_0060326_CELL_CHEMOTAXIS",146,3,0.3775281,1.98038733234218e-06,1.0248444,1.46780976666667,-2.2271485,0.001,1.0248444,0.3775281,1.1514364,0.1509434
"220","GO_BP","505226_GO_0042035_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS",93,3,0.41289198,1.34832869900416e-05,1.025706,1.42692143333333,-2.2271304,0.001,-1.025706,0.41289198,-1.0279279,0.38762885
"221","GO_BP","493740_GO_0009620_RESPONSE_TO_FUNGUS",37,3,0.34511435,1.92068280501411e-07,1.0468665,1.55239123333333,-2.2270727,0.001,1.3832345,0.048387095,1.0468665,0.34511435
"222","KEGG_pathway","HSA05162_MEASLES",130,3,0.7918871,4.84188518507355e-10,0.86250013,1.64568547666667,-2.225594,0.001,-0.86250013,0.7918871,-1.8489623,0.001
"223","C2_Chemical_and_genetic_perturbations","C2_CGP_2681_VALK_AML_CLUSTER_5",33,3,0.863388,0.000132844352674443,0.74115515,1.27396023666667,-2.2237115,0.001,-0.74115515,0.863388,0.85701406,0.65975106
"224","KEGG_compound","C14839_BROMOBENZENE_3_4_OXIDE_BROMOBENZENE_3_4_EPOXIDE",18,3,0.001,5.52677165183571e-16,1.8494475,1.98464223333333,-2.223401,0.001,-1.8810782,0.001,-1.8494475,0.001
"225","C4_Cancer_modules","C4_CM_123_MODULE_128",95,3,0.125,3.61093711876206e-08,1.1847051,1.57308936666667,-2.22291,0.001,1.311653,0.056306306,1.1847051,0.125
"226","C7_Immunologic_signatures","C7_ALL_937_GSE22886_TCELL_VS_BCELL_NAIVE_UP",198,3,0.035643563,8.93712769442562e-11,1.30741,1.63458313333333,-2.2211494,0.001,1.37519,0.009569378,-1.30741,0.035643563
